parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
a1[1],0.9191894875109652,9.777880503360048,0.5077158882060075,370.35940357025805,432.8293815441892,1.000104505361947,8.73695219557108
a1[2],0.3315191434646423,10.412502201007909,0.6104416687380321,292.01018797231313,245.8755019771714,0.9990746978449444,6.888657418549496
a1[3],0.9219413890769663,9.542275873340566,0.5277062284913919,327.51046438400607,273.7104730364805,1.0048665072691092,7.726125604718237
a1[4],0.0028156713477484204,10.440065132907073,0.5918322790637075,313.90933056324354,315.17542709953204,1.0007227780759842,7.405268472829524
a1[5],0.24955860467606272,10.096829478130806,0.5716626848935098,312.82187390373275,235.38450425343984,1.0035554645565097,7.379614859724764
a1[6],-0.841438964792428,10.49824161445634,0.6132812152487112,294.7271303991415,184.3251181301324,1.0057015328836751,6.952751365867929
a1[7],0.3600510845281776,9.874238332325351,0.5654291606055392,299.4392865559551,271.10535934212044,0.9996723502914091,7.063913341730482
a1[8],-0.07588670291864533,9.781304364856634,0.5375081470473584,333.52496066663275,271.385871526316,1.0021213581095063,7.868010395532737
a1[9],-0.28590105661124166,9.772620893859573,0.6360037677471558,233.6916681380923,283.7989097698472,1.003116679304641,5.5128961580111415
a1[10],1.023707080484378,10.49175750436487,0.6322061384351311,279.2858655365371,231.31515008675407,1.013256307465079,6.588484678852018
a1[11],-0.14239683294480418,10.423987681658595,0.5949837211947874,312.2574733429759,178.97868391084387,1.0019881378904323,7.366300385538474
a2[1],0.24816981720734277,9.715064104757177,0.5842990455196514,281.6824047724147,218.3572185396367,0.999845225035358,6.645020164482537
a2[2],-0.7858881035192976,10.60025822487663,0.6313056876739878,285.4738695783245,241.75296843454115,0.9992489115406832,6.734462599158399
a2[3],-0.4734426369605158,10.608059851138874,0.5816539101577861,331.93657639280934,363.7603500418543,0.999923857471287,7.830539664845703
a2[4],0.501549940265434,10.517785754275376,0.5622766419872993,338.97496627222654,334.3191058045735,1.0066181885615513,7.996578586275691
a2[5],-0.03185205404229088,10.075909619018901,0.5472921623277787,340.762766967481,229.24813511389146,1.0064380238200716,8.038753643960392
a2[6],0.4700281059068868,10.85860702323403,0.8035595572611777,182.62123691245836,174.1329524980521,1.0143964465244537,4.308120710367029
a2[7],1.8178547513291718,10.182242345156872,0.5261822868163016,382.8254585806563,289.0889034799328,1.0122227118420972,9.031032285460162
a2[8],0.7558582728111957,10.703413663770856,0.6595430171405141,294.46474243194547,190.81437223090825,1.0003328207441098,6.946561510543654
a2[9],0.36597216757043555,10.31751107467414,0.5636192071700542,329.290828470326,286.6872608016234,1.00058248486075,7.768125229307054
a2[10],-0.6762885834638881,9.768110673844857,0.5734637031031563,297.3362040191288,293.84345981934155,1.0020366244100667,7.014300637393932
a2[11],-0.12594125230079903,9.81571148713089,0.5330754546627564,341.82761096433893,324.5853947330123,1.0031964010514312,8.063873813737649
a3[1],0.06755728369430336,9.98967589628548,0.5410661018576268,348.2222530667407,343.2501239788194,0.9996128779287974,8.214726422900227
a3[2],-0.5742982880193279,10.160709388488547,0.5436882176853695,352.76350888317904,374.83542697996893,1.0099309078307102,8.321856779504106
a3[3],0.4678825403782123,10.817865891968832,0.5947124884364039,331.8690247971811,218.09173206010442,1.0029414853655014,7.828946090992713
a3[4],1.6439777988120594,9.957300018791067,0.6008390798707648,291.0686025947713,308.967876557798,1.0029877790475263,6.866444977465706
a3[5],0.2605539537429651,10.079646803637246,0.5569135635722499,328.2236511196598,436.112130486907,1.0031937277550729,7.742950014618065
a3[6],0.5092628532731748,10.505086551077872,0.5790028791302969,330.0024844411252,254.9621754563588,1.0014818183188852,7.784913527745346
a3[7],-0.19276189394266544,10.139595646579208,0.5159202977028372,391.0124013953311,341.0063320486681,1.000559419593834,9.224166109821446
a3[8],-0.25793230943793366,9.388715118666518,0.4862335556538228,371.80229768003045,184.4622106525891,1.001457290148082,8.770990744987744
a3[9],0.24718378541060826,10.235189332043817,0.5747616282793279,317.14836111882283,303.5703619853418,1.0085856727444509,7.481678724199642
a3[10],-0.4688135035852996,9.59408483846072,0.5579218739319116,306.1950984626631,287.46662494595466,1.0013900655278734,7.223286116127934
a3[11],-0.09872025161226591,10.085916353765416,0.696626393922188,210.42653471870958,238.87492201006637,0.9997665395019849,4.964060738823061
a4[1],-0.011045873392031119,9.782575406149396,0.5049888751799817,382.7931768800647,315.53935838367204,1.0002963482233702,9.030270744988552
a4[2],0.12245449294600949,9.170899685618219,0.45705820174047845,399.32436180018124,389.1649101078081,1.0225627749394293,9.420249157824516
a4[3],0.04378349952748775,9.623694769575456,0.5790977558063205,284.41933455019887,222.87785564038785,1.0134402333786157,6.709585622793085
a4[4],0.0636356763025378,10.288792704132575,0.5161487665519314,392.98870216376145,309.7340927987871,0.9992764735666606,9.27078797272379
a4[5],-0.6925172147740344,9.71853703834773,0.5444708250803916,316.6556289371752,279.7639093176309,1.0037345664836956,7.470054940721283
a4[6],0.7726379271045458,10.331354151695432,0.6210545500353414,274.27936666586317,327.8116233402458,1.0009828675689194,6.470379020190213
a4[7],0.6391669813424935,10.105203797158808,0.519919918631565,380.04583439617744,391.16635839891,1.0003029627413276,8.965459646052782
a4[8],-0.367004501299388,9.783846169958188,0.58274209917156,276.1818434932837,166.64471511109113,1.0033385439992697,6.515259341667461
a4[9],0.003946828234540142,9.899357248637285,0.5265095853796835,357.07151089037507,341.90103654843807,1.0039295260554513,8.423484569246876
a4[10],-0.07786220272669019,10.341988923024159,0.5956082614498652,302.97236055560137,280.68075435959656,1.0060249545941484,7.147260215984934
a4[11],-0.45275700418886944,10.342633506654407,0.6101844616211044,303.67054048935665,217.5785906904852,1.0089070384476633,7.16373060838303
b[1],0.09559809372571004,0.08432857230821528,0.0043743009865003174,348.3761257888365,342.52511910478785,1.0005420940812444,8.218356352650071
b[2],0.09749125098114723,0.08343029489192452,0.004891527850953578,325.0449193826692,218.8155994493565,1.0056150815925755,7.667962240685756
b[3],0.09373252602260294,0.08427912294398003,0.004518745333758869,344.55479276674305,290.78496457956726,1.0003614277184494,8.128209312732793
b[4],0.09236157016639143,0.07816357875211864,0.0038720841007507385,392.2504541487384,298.5251691852156,1.0037318030581206,9.253372355478612
b[5],0.08809546281263833,0.07885531617241373,0.005256309906156785,258.8522154221343,365.2385991767113,1.0040038965976728,6.106445280069221
b[6],0.08475955703500898,0.077724397923779,0.0039417433066803184,330.70971059035094,290.90376800225334,1.0055300718138294,7.801597324613138
b[7],0.08442133337761111,0.08204465335964874,0.004527434876653358,293.8051447024801,254.8666451623907,0.9990580599710446,6.931001290457186
b[8],0.0885084143593559,0.08445283538168065,0.005132470522735131,316.3300034870861,321.65694196903297,1.0078958139603758,7.462373283488703
b[9],0.09101771077178529,0.08255296265749756,0.00436569820830156,370.00196448101775,345.94842615405423,0.9997300682026439,8.728520039655997
b[10],0.09230407329650095,0.08272401311340913,0.004423621908690652,371.48198745031146,415.4172653792951,1.00026419869079,8.763434476298926
b[11],0.09171000745124801,0.08240257288335624,0.004574710705233449,327.7892689992122,343.8614953251761,1.0013325434003095,7.732702736475871
sigma,0.09885412107764299,0.09687166690472088,0.005753420572818754,268.80857698534055,221.9320881073777,1.009693739777252,6.341320523362598
c,-0.35562612708373775,3.0715038525438834,0.18571019412386183,276.4687785984094,293.70817964648165,0.9993102195320059,6.52202827549916
k[1],-0.35975329022021907,3.0709225789170613,0.1848731352281884,279.1102423947892,301.3682229416105,0.9993318831595063,6.5843416464918425
k[2],-0.7069402283204971,6.146236324132351,0.3698624772091116,279.8175689703716,301.3682229416105,0.9993323132957151,6.601027812464534
k[3],-1.067334038642711,9.216677558813029,0.5543312133864066,279.3661775585035,301.3682229416105,0.9993188595211839,6.590379277152714
k[4],-1.4190586529964875,12.292709571360222,0.7398037085497833,278.80466485434704,301.3682229416105,0.9993109248161939,6.5771329288593305
k[5],-1.7667874571730529,15.370789661838279,0.9248620396104169,278.90727858583523,301.3682229416105,0.9993143331168742,6.579553634957189
k[6],-2.127300857919582,18.447142932829575,1.1116609957056856,277.7996543162596,301.3682229416105,0.999290147488759,6.553424258463307
k[7],-2.4725837369520516,21.509345750003916,1.295470278289557,278.1600386006506,301.3682229416105,0.9993060246588911,6.5619258929146165
k[8],-2.83650477278707,24.572677439648,1.4798653054575095,278.0954551108597,301.3682229416105,0.9993072288474566,6.560402338071707
k[9],-3.1943656515257053,27.64278432102958,1.6652221243595364,278.6324699164929,301.3682229416105,0.9993313618718672,6.573070769438379
k[10],-3.5572940466491065,30.70426405238336,1.850154861774012,278.40793795352965,301.3682229416105,0.9993393223857674,6.567773955025469
k[11],-3.9070793667262445,33.767312012459065,2.035236222731311,278.7228261627614,301.3682229416105,0.9993314677523193,6.575202315705624
k[12],-4.266152929151882,36.84146846152598,2.220425072196794,278.51896454483017,301.3682229416105,0.999334409511445,6.57039312443572
k[13],-4.628821439558396,39.9051350154157,2.406405889289604,277.24165745316293,301.3682229416105,0.9993443672798124,6.5402608505110384
k[14],-4.98643949073053,42.97987477614417,2.5915877538169068,277.4359990786159,301.3682229416105,0.9993328255462427,6.544845460689217
k[15],-5.3325126139047265,46.04392386521389,2.7774019440934503,277.19016051307176,301.3682229416105,0.9993364277963089,6.539046013519032
k[16],-5.681460992470542,49.11948574904032,2.9642445720158626,276.7468914028179,301.3682229416105,0.9993422312863082,6.528589087115307
k[17],-6.047132680545212,52.195369694265636,3.1506418268711616,276.50367573818767,301.3682229416105,0.999315978604257,6.522851515409004
k[18],-6.390534595161131,55.27364045812541,3.336848092790343,276.5337789831677,301.3682229416105,0.9993065630950827,6.52356166509006
k[19],-6.744467413105619,58.344578089578974,3.521139333009026,276.5864152264913,301.3682229416105,0.9993075256741096,6.524803378780167
k[20],-7.116906835058454,61.41781956981552,3.7056517271651,277.1517224126788,301.3682229416105,0.9993301392439115,6.538139240685982
k[21],-7.480792210766916,64.49250797821631,3.891523718008274,277.00972460184505,301.3682229416105,0.9993065882087909,6.534789445667493
Sigma[1,1],3.7889080983700105,2.8132978776603617,0.1525762450391139,304.12090164658656,233.67960663973747,1.0012558537187168,7.174354839504283
Sigma[2,1],-0.1342093750630099,1.9967701394862776,0.10392402530692528,329.7493536084742,266.01552022275314,1.0003924690931272,7.778942052570753
Sigma[3,1],-0.14776703447746672,1.9941975455045273,0.11393496375588719,308.04696879198536,287.8032160121684,1.0094943161252206,7.266972606557805
Sigma[4,1],-0.12912565440852092,1.8030058815992798,0.1110854422229922,219.57163706935762,247.58549172634022,1.0275938688632833,5.1797979964462755
Sigma[1,2],-0.1342093750630099,1.9967701394862776,0.10392402530692528,329.7493536084742,266.01552022275314,1.0003924690931272,7.778942052570753
Sigma[2,2],4.198396297765679,3.224593972439012,0.18387646866957116,369.4194166273236,238.60201378644928,1.0006545986078725,8.714777462310064
Sigma[3,2],0.019888248340993644,1.9678441928492458,0.11750612532906338,277.6277518297935,204.96488135242905,1.0099848605577477,6.549368998107891
Sigma[4,2],0.05717948942227137,1.9514589165781182,0.1164063880107522,261.8974448843274,310.09331520987286,0.9994032980996803,6.178283672666369
Sigma[1,3],-0.14776703447746672,1.9941975455045273,0.11393496375588719,308.04696879198536,287.8032160121684,1.0094943161252206,7.266972606557805
Sigma[2,3],0.019888248340993644,1.9678441928492458,0.11750612532906338,277.6277518297935,204.96488135242905,1.0099848605577477,6.549368998107891
Sigma[3,3],4.047661375110043,2.8279633859928595,0.14933435276212748,368.42933384801734,367.53750710595966,1.0002623737919978,8.69142094475153
Sigma[4,3],-0.20703687615083058,1.9980649978465383,0.10977918774633454,339.66390195146533,302.70934694549857,0.999619658097627,8.012830902370025
Sigma[1,4],-0.12912565440852092,1.8030058815992798,0.1110854422229922,219.57163706935762,247.58549172634022,1.0275938688632833,5.1797979964462755
Sigma[2,4],0.05717948942227137,1.9514589165781182,0.1164063880107522,261.8974448843274,310.09331520987286,0.9994032980996803,6.178283672666369
Sigma[3,4],-0.20703687615083058,1.9980649978465383,0.10977918774633454,339.66390195146533,302.70934694549857,0.999619658097627,8.012830902370025
Sigma[4,4],4.018639220408946,2.889533600924907,0.16109014614697353,323.97569074285644,234.1488545499115,1.00099654283044,7.642738635122822
lmu[1],0.9903758883820643,10.06840264672396,0.5235240659180853,371.1480207673372,370.0808446765228,1.0009800238364772,8.75555604546679
lmu[2],0.37232984780291617,9.927680313419899,0.577076623834796,295.10998765258137,230.13710421713859,0.9991006084875045,6.961783148209044
lmu[3],-0.028083809937976198,10.159972360875516,0.5269784406003408,375.701689420907,364.59587187378224,1.000451809924488,8.862979226725807
lmu[4],0.020183468333420017,9.997593890980585,0.5200393164898905,373.7020174994312,305.065961494404,1.0001677962775597,8.815806027351526
d[1],6.591366872843477e12,9.901657167155388e13,6.239605147184425e12,354.2263995165736,365.6908260813369,1.0048546401154967,8.356367056300392
d[2],9.26160509040957e11,1.2655363316121385e13,4.26717298618002e11,317.8391930343121,232.19236404595648,0.9991608479224513,7.497975773397313
d[3],1.3707324368778127e14,4.324758122614514e15,1.3648600734726742e14,378.70575303422504,338.3598342243193,1.002069182343983,8.933846497622671
d[4],7.27713956176876e11,1.5841116701826676e13,5.0035984604776587e11,346.324373892181,305.065961494404,1.0019559184235207,8.169954562212338
