iteration,chain,a1[1],a1[2],a1[3],a1[4],a1[5],a1[6],a1[7],a1[8],a1[9],a1[10],a1[11],a2[1],a2[2],a2[3],a2[4],a2[5],a2[6],a2[7],a2[8],a2[9],a2[10],a2[11],a3[1],a3[2],a3[3],a3[4],a3[5],a3[6],a3[7],a3[8],a3[9],a3[10],a3[11],a4[1],a4[2],a4[3],a4[4],a4[5],a4[6],a4[7],a4[8],a4[9],a4[10],a4[11],b[1],b[2],b[3],b[4],b[5],b[6],b[7],b[8],b[9],b[10],b[11],sigma1,sigma2,sigma3,sigma4,c1,c2,c3,c4,k1[1],k1[2],k1[3],k1[4],k1[5],k1[6],k1[7],k1[8],k1[9],k1[10],k1[11],k1[12],k1[13],k1[14],k1[15],k1[16],k1[17],k1[18],k1[19],k1[20],k1[21],k2[1],k2[2],k2[3],k2[4],k2[5],k2[6],k2[7],k2[8],k2[9],k2[10],k2[11],k2[12],k2[13],k2[14],k2[15],k2[16],k2[17],k2[18],k2[19],k2[20],k2[21],k3[1],k3[2],k3[3],k3[4],k3[5],k3[6],k3[7],k3[8],k3[9],k3[10],k3[11],k3[12],k3[13],k3[14],k3[15],k3[16],k3[17],k3[18],k3[19],k3[20],k3[21],k4[1],k4[2],k4[3],k4[4],k4[5],k4[6],k4[7],k4[8],k4[9],k4[10],k4[11],k4[12],k4[13],k4[14],k4[15],k4[16],k4[17],k4[18],k4[19],k4[20],k4[21],lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
501,1,-7.757817135977533,-4.323459371146613,-2.325529794041844,-1.2631798477721583,-0.002422024104773028,0.872243316923582,1.221826235438913,1.7475648554580785,2.179141535665866,2.6438690658721504,3.79741848055213,-0.7610975605190509,-0.40239392331202856,-0.10092283218464107,0.30953385602110634,0.6747181650236168,1.041745217235248,1.4469806621503731,1.9026296289988938,2.424789947632732,2.9415264946229867,3.9783806116828395,-0.6517865500687879,-0.38982166261547796,-0.09246994743502593,0.22002219951145438,0.6251008515230861,1.0624566128622779,1.5689197315281826,2.128299823128305,2.653092155701596,3.4177301528328936,4.675282925161648,-0.015777620931770334,0.18441288868853226,0.49719382889041197,0.7722349917809853,1.1476486918044009,1.6152840081018478,2.07386188828171,2.749902656422067,3.385994077417156,4.371066492523551,5.924254731668271,0.3357933376509061,0.2232146512842746,0.15139606834638136,0.10479521306147718,0.06490787421860031,0.03726636527212677,0.023974415323700517,0.021021722960151555,0.019734289038919942,0.017524080976789792,0.0003719818666718666,6.298726142128946,2.9295767391912757,1.2291768677747759,2.4851173948875394,-5.212648082832784,1.2994188049175674,0.8793160253267626,-2.440269092987243,-53.39880612002427,-47.64089984692948,-43.41974086675559,-30.66583409528017,-29.46803340560669,-33.41782768033133,-35.690814457538345,-40.62583500225006,-44.330612373257225,-48.72030510428294,-54.569104842796165,-60.54725024993814,-65.10383288510047,-69.81530886604018,-75.42263831162364,-80.16431108519427,-84.71624645814181,-90.84966021711547,-94.02127968689783,-98.76683081847207,-105.64873125814773,21.869162298727403,21.986061864791786,21.97541465128934,21.938126436026046,21.6037333347706,21.801243222631385,21.291516974001517,21.33045718963228,21.16430151848092,20.993296478622305,19.640982783149816,19.513776735458872,18.173085984841528,17.01387481674615,15.308640566931585,14.161855401634174,13.797889586321086,13.365346220731489,14.19205685320123,13.313535174124501,15.004061514789607,15.496603102946308,14.79891049733562,13.80779716228577,13.43889643261964,12.579355402220708,11.967227897588975,11.321354796328059,11.247221343872305,11.193565481666482,11.557612449421223,12.005009153976332,12.342107546139104,12.259680388716532,12.488234058352464,12.700675257250953,12.692768110460042,13.18421316615281,13.567715859496472,13.959027486847791,14.274129246606622,14.877004472647618,-22.057522500550306,-22.471317178470173,-22.432398524568985,-22.71223919082835,-22.549260194543155,-22.142461516546987,-18.92282792030924,-22.37934365297146,-23.84800492607166,-23.433907375434963,-21.96606523902961,-22.056196865426795,-21.91122216628261,-21.983572112813658,-22.45968167162058,-23.440546036925866,-23.864426865294455,-26.656861460056472,-32.366851913457296,-28.153590244906525,-39.8558048852735,-164013.16693930287,127.0,1.0,0.6915575462175286,-164013.16693930287,171604.1496911843,0.028083191777113825,1.1583530232019257,7.0,0.0,0.004679714030800055,0.004679714030800055
502,1,-7.81616112873274,-4.305401283489569,-2.273685217560642,-1.1928255301527433,0.009527639269512871,0.8957411692548145,1.2240766735016781,1.7516412936593364,2.1837976275032753,2.646585270231338,3.797180994989533,-0.7702162543417884,-0.44326103397750843,-0.08589628879001317,0.3052192628114482,0.6743458549839327,1.0136169109624327,1.4420561544126764,1.9023234713874635,2.4272326367973895,2.9413816376610646,3.978122873383589,-0.649500859436202,-0.39511987666243553,-0.09749297154925278,0.220176997196291,0.6201389417217451,1.0628538146615436,1.5636013506654385,2.1287942747706006,2.651620754856112,3.418193246016775,4.67476354196555,-0.0055984389703599025,0.1520676601380989,0.49952462424408745,0.7859362112503089,1.1456997597244707,1.6350106458726916,2.069667272223826,2.7491403275253314,3.3749448262883655,4.370060447246746,5.923965255748707,0.3393051029861704,0.2227877185482242,0.15036767424226413,0.10224413025298429,0.06370781955577712,0.037040436470467175,0.02446629083471219,0.02160158281044677,0.01978767401930686,0.01820774792005883,0.00048382235958810416,6.1246786137560765,2.8350784488678444,1.2338250885222524,2.481220458862486,-5.206005066743975,1.2952629561084168,0.8818375703316196,-2.4398875875713544,-55.10005098597779,-47.888241868587784,-43.38354143976959,-30.749902354021184,-29.517111522159382,-33.50387384363219,-35.73685229531701,-40.623590149233195,-44.308773151467605,-48.682218892631546,-54.541834745332054,-60.52245362179236,-65.09357244263825,-69.79639914458936,-75.3923961522189,-80.11150478984624,-84.64952320161403,-90.81554231989918,-93.98027299827434,-98.68536671593878,-105.6323763792885,21.930630088487984,22.122314585615435,22.00127441280404,21.89298061612945,21.77741344716831,21.92194324368088,21.35618430789781,21.40114282740255,21.244642342785138,21.0104251577963,19.644109786653022,19.51139957980177,18.191656275541746,17.014634191191945,15.465497943574508,14.364492466941725,13.729884026780065,13.885887424991035,13.969610421900533,13.503102364772644,14.638417589486123,15.559223324312839,14.841674418239178,13.829437871673036,13.45102997766007,12.561737931547356,12.084850153089173,11.311616844812534,11.232502991851543,11.203116292218871,11.553422507910398,12.013479465418033,12.334369368647268,12.265854928021136,12.483876233824214,12.732569960162218,12.668795877986573,13.105122612450538,13.32983248718786,13.99469772731398,14.197884876489184,14.920746362231668,-22.13336525680207,-22.85187560687026,-22.508951530460937,-22.55463917846273,-22.573893854588956,-22.130529590423837,-18.934847058638,-22.398316853680665,-23.871141525871657,-23.43548571022825,-21.991063931462417,-22.02943475355704,-21.880272392766685,-21.939788287446145,-22.397238280064837,-23.413670800967303,-23.808081483961065,-26.59549080538252,-32.27707668282319,-28.216835347390063,-39.7766075561573,-163777.80000816236,63.0,1.0,0.9235413056490177,-163777.80000816236,164086.69058459633,0.005868459265911952,0.39793042492237873,6.0,0.0,0.004679714030800055,0.004679714030800055
503,1,-7.362470881005258,-4.12359137797526,-2.281517040988279,-1.276272562658154,0.04278475214394559,0.902856319176114,1.2393999294635143,1.7399978840775545,2.1713114529944972,2.674070151189953,3.7979141006672568,-0.7559823370033985,-0.41706466897329936,-0.11640335412605213,0.29947550789717725,0.6669844574390913,1.0276150597379798,1.4517378990316814,1.900956664198536,2.4265137289389878,2.9379759816716007,3.979208716267045,-0.6334486338508564,-0.42812766559327764,-0.09602151510406329,0.2272472037120985,0.6142279183945669,1.0585874364595653,1.5642914977292461,2.1340724353070333,2.6494020252836092,3.4172126639036446,4.676276890686369,0.046599660174233226,0.21846511850830116,0.5360990841924997,0.7730636993358537,1.1575303700144077,1.6326286815900015,2.0703002032973887,2.741117988490624,3.3896968156950296,4.357457656142756,5.925225356379376,0.3321298635854632,0.22262415619955503,0.15383252093931846,0.10809631045912833,0.06269871474490693,0.03595715823523832,0.024101567084661456,0.021893132952221214,0.020773774187438112,0.01755699130445625,0.0003358103076126495,6.2316755698189015,2.9000152027928845,1.2492364742413906,2.5582916233227557,-5.215482841086643,1.3293961875006735,0.8771275253128833,-2.4469734263906813,-54.53360003378754,-48.048327390850154,-43.594745078996525,-31.795349309499485,-30.26118303419424,-34.06612285490433,-35.93193716758579,-40.59793331477053,-44.242500742375626,-48.41806338351098,-54.21877827767107,-60.38911514193445,-64.91916003213014,-69.5313482861565,-75.10123188305734,-79.77452358529848,-84.2305594152452,-90.31768943388967,-93.3778287931423,-98.01726033373204,-105.24578531969865,21.901017268164097,22.151352878631915,21.87886128660306,22.052367067060104,21.834106726718012,22.040075466229347,21.53178600859965,21.29074971038843,21.304114944044787,21.021843064484976,19.677311521143427,19.443860277714855,18.233302917095948,16.74101996777889,15.398544859586504,14.432507294140649,14.167615456561773,13.434316986227651,14.430642262991087,13.645869756367757,14.994761754158663,15.51760582057661,14.874444519699518,14.026630966023632,13.135336832726017,12.78942169557493,12.126744052391501,11.406648099347557,11.252363168358427,11.246614291645836,11.557925267541622,12.008323871847995,12.30745764739304,12.257055079766635,12.46515166018013,12.630239313998999,12.72198213798611,13.130211394606008,13.632851764240119,13.868090885867671,14.432123915147283,14.760602753857976,-21.9241688129901,-22.24064256667051,-22.5536225695001,-22.551228287602534,-22.49517139126924,-22.217018608734662,-18.974752538483504,-22.484813195600466,-23.766358108226942,-23.44871324744,-21.678836913892468,-21.957098080586523,-21.93664149762183,-21.893969606545976,-22.093919423706573,-22.90533730326225,-23.67141780524493,-25.448563230141122,-30.929045378117326,-28.069863930614765,-38.8920159560815,-161127.94977914402,63.0,1.0,0.7583876590457475,-161127.94977914402,163856.91160658307,0.19499128535971977,0.8652919879532419,6.0,0.0,0.004679714030800055,0.004679714030800055
504,1,-7.241169973497449,-4.2056884083624535,-2.2005749290175767,-1.2474684334792803,0.041474663638463014,0.90179287503851,1.230413941501989,1.7420430774402906,2.177705579068607,2.6690414707839145,3.7975113765530444,-0.7297981699346511,-0.4424908452952232,-0.11177287528023866,0.30626094249420044,0.670550458938892,1.0254473435960019,1.4496543735775418,1.9007190825198939,2.4260555501486936,2.936503475850264,3.9789762199202143,-0.6282968087860276,-0.42703759260769153,-0.09391150868733134,0.22290418372028722,0.6164005058232569,1.0536297308987004,1.5758981411494317,2.1346805341676864,2.650661412779705,3.417127783881346,4.675711679399819,0.053203427859012706,0.21586456882168234,0.49904270102288956,0.7722932382845655,1.1572405825161802,1.612556782191338,2.0609168616942717,2.7415028090469042,3.3820413215443583,4.354263816374446,5.924994736720847,0.329290267406849,0.22520809610513717,0.1524711104328206,0.10773138524125844,0.06394073732719677,0.03610581637124478,0.024060006232030157,0.022223887613342635,0.02128478595981346,0.017248206132548596,0.00043570117775837414,5.822856723422732,2.95474897107412,1.248701965807901,2.5850407554582864,-5.222768254752336,1.329485972288609,0.8769004780439741,-2.4415638368875388,-55.113378194403175,-48.49249415967972,-43.77171742351029,-32.007495193089305,-30.385617885352712,-34.18877136128668,-35.94561854101085,-40.61821946823712,-44.237011846152996,-48.40019487053009,-54.181795140476964,-60.31829372411759,-64.84558081218144,-69.47887638950019,-75.04155224292343,-79.71699937722333,-84.1626923873367,-90.27149593248166,-93.2638406976062,-97.93041527067186,-105.18226117296976,21.868518363554593,22.216184498626053,21.918194413573943,22.055073450116783,21.801739876250394,22.085843974062954,21.218534430307585,21.464492438344084,21.329956920009383,21.024732027885342,19.679303655331342,19.44492765776533,18.077253519269483,16.851387147903925,15.580793763220088,14.559848869890057,13.804838662755742,13.915523033404563,13.78485043533634,13.778554877936541,15.036294699260512,15.614225755381874,14.962529047098545,14.072472484382228,13.112662619739043,12.660408662991834,12.191552570626902,11.363984649075764,11.246619998126668,11.245774317558372,11.564846468643445,12.004920538628728,12.313471176832993,12.276396319878994,12.454368648409766,12.635629551794585,12.707947140049214,13.224156326258377,13.540104134452427,13.848061643127757,14.444336390255048,14.72526366364622,-21.869772233295237,-22.509695119812644,-22.123511614066746,-22.25519098606768,-22.6659447821765,-22.232711865576217,-18.982290890849683,-22.49111491980486,-23.750482645271653,-23.46642384746079,-21.722388526764995,-21.82023859256221,-21.844769155368628,-21.914881166153155,-22.072805042366067,-22.856592160634303,-23.579097269805782,-25.41266867099144,-30.811548176449644,-28.034680278150635,-38.76733824628382,-160696.92907066757,63.0,1.0,0.9978559064557242,-160696.92907066757,161193.54223780156,-0.02182897401507944,-0.47479954781010747,6.0,0.0,0.004679714030800055,0.004679714030800055
505,1,-7.143958481579347,-4.194205114810064,-2.2061910504356463,-1.2564867585361172,0.042145170304896624,0.9127948018912992,1.2415933612082544,1.7408691482109169,2.1884442148040564,2.6645135157768127,3.7969286787636203,-0.759866194607879,-0.4265425484074942,-0.08916681190771919,0.30887482937847066,0.667397584646282,1.0264126839794874,1.4485557089495402,1.8997358468042953,2.426342925875871,2.9377386267590233,3.9788939760266766,-0.6521282018742739,-0.427015190602394,-0.09332230276181425,0.2277699575968826,0.6161708874920723,1.0536964659504158,1.5776721439758448,2.134149020431718,2.65126230769419,3.4175915151135685,4.675852543247235,0.061424918414769915,0.17242834560449044,0.5273532163428623,0.7909717245354543,1.1569039039183064,1.6056579436851894,2.077693147591986,2.745518744557519,3.3728340329893545,4.354626902650601,5.925261290494496,0.3286460086376978,0.22557122948838706,0.15289082942765883,0.10687296898861973,0.06495758911224939,0.03650916859465394,0.024558700612980048,0.021659639306811387,0.020707573052913646,0.01720282012481237,0.0004234726532159616,6.35478733993206,2.9854469200554234,1.2488168627807619,2.6282844205740123,-5.2221964411289115,1.3233058257049206,0.8752945904033979,-2.442766384238961,-54.56486051806556,-48.90775271628642,-43.75123533293221,-32.04938302232982,-30.436749692053237,-34.191286061066485,-35.955346608501365,-40.61211549757128,-44.238436617109926,-48.367132607980025,-54.19039917394999,-60.33480756039363,-64.82927922112576,-69.46976056291628,-75.0451050523684,-79.68887477032212,-84.12246140031742,-90.25799252539211,-93.24451012923333,-97.9096881481485,-105.16492124950949,21.99313810477768,22.13258688783378,22.1508189978681,21.99701763262959,21.81047193986785,21.898152144885422,21.265608812961897,21.435549330174066,21.375633718855703,21.038836658154025,19.689482792769233,19.44605763639095,18.101823855800593,16.846092253444212,15.592372967967576,14.307217945169857,13.753928540649913,13.71920678336327,13.898852499561995,13.09228688236455,14.98942166817585,15.593949432468234,14.849398649974171,14.011048072621376,13.106789187851255,12.709054476574655,12.147518681593304,11.377828757648842,11.252257927518931,11.254174221776067,11.57569848607147,12.002580111022686,12.312481047299173,12.285711986914423,12.448407826153758,12.644504937540734,12.695867845277515,13.152812132431357,13.523955831329241,13.89159383989493,14.405721425235429,14.698794785144964,-21.97332511444081,-22.332881109135865,-22.500308863654833,-22.227444861717995,-22.678127265724413,-22.236669040622132,-18.987074996099093,-22.475847285343306,-23.77024562914464,-23.453778470769294,-21.660334667393823,-21.84680110758616,-21.8664830731531,-21.90459533258398,-22.099448907341706,-22.879440728386175,-23.519675645420552,-25.437949599149498,-30.794668492320696,-27.97606233897988,-38.77057360276241,-160593.56782662767,63.0,1.0,0.9385315098488543,-160593.56782662767,160778.971241325,0.14679421531036496,-0.4773027484770864,6.0,0.0,0.004679714030800055,0.004679714030800055
506,1,-7.200320163950495,-4.051356837438726,-2.2412137940179724,-1.2292557291959993,0.004067500276985285,0.8796780496461828,1.2438569456560067,1.7433983626634002,2.183632246843487,2.6665838142729372,3.797171693916708,-0.7295928857844591,-0.4404310584649744,-0.11553961861283486,0.30552004658929355,0.6677008014232584,1.0232568766978574,1.453349722023866,1.8997150522716395,2.4243955776363566,2.937238275810502,3.9790750840562388,-0.6418668966972927,-0.4298946862364282,-0.10158722545484229,0.22130829152623038,0.616538119474348,1.053084388068003,1.5742924537987144,2.134778495059181,2.651282981523475,3.417580907259634,4.675987930579023,0.045878104398720004,0.21850014387722905,0.5120239370793199,0.7760810637827409,1.1558625804068918,1.6195761802880397,2.0653884842127392,2.747066338140685,3.3674979761273938,4.356135997057353,5.925555609592492,0.32965648352306764,0.22132222349129207,0.15372697143926048,0.10703696086916956,0.065371684814848,0.03729347268020256,0.02445672032207568,0.022376885723386426,0.02068077997824618,0.017609125914421552,0.00046869124402981743,6.695002943210293,2.840059751308462,1.24574587542035,2.6520543474908607,-5.220298367551172,1.3168946835144615,0.8756369234334042,-2.4432841742489613,-55.07714672110032,-48.60353042441667,-43.8690523590173,-32.091039546718974,-30.46682879036512,-34.23410019781584,-35.979154693391585,-40.59369757242521,-44.24183586908466,-48.3634930914535,-54.18757736341153,-60.31631729518287,-64.81032611673722,-69.44309219447948,-75.06558761287562,-79.68045710709056,-84.04781830979951,-90.22783419736503,-93.24327669522198,-97.86279021352877,-105.11057844955207,21.886203613940054,22.144568266177203,21.843566163351685,22.0047231818842,21.7442557767634,21.949687732411835,21.322475040119972,21.43815277163902,21.359388799682787,21.050042411744275,19.693007414440455,19.47795164077631,18.079869778630087,16.840975968744498,15.563691132170014,14.220726101321223,13.709847347273183,13.631406860990287,14.048939718391011,13.642912605598317,14.932430137579919,15.59532951844896,14.938851416656735,14.083140247282607,13.121403806538472,12.756010717619878,12.26086188534673,11.366755581348768,11.240971173017778,11.266770224879092,11.56109360432527,11.993678207591202,12.301785885250016,12.290556203035381,12.448465621506239,12.664886991768597,12.711003984883867,13.20828247847859,13.492473179699534,13.890121987438494,14.377822982385425,14.662390631444747,-21.838008638612582,-22.525369444900807,-22.016988146140616,-22.21359995367182,-22.58666467618178,-22.275796166758038,-18.990902338610436,-22.485120753763322,-23.78671904389036,-23.485913997458265,-21.64840715073593,-21.925692559120996,-21.822480817471472,-21.862706653028276,-22.078959338537867,-22.85948400312587,-23.606184293186665,-25.428122220382598,-30.70385187814834,-27.999743485826997,-38.72465252992202,-160450.98611732054,63.0,1.0,0.9079125136722952,-160450.98611732054,160670.0393246933,-0.4693554613622837,-0.6322474248008803,6.0,0.0,0.004679714030800055,0.004679714030800055
507,1,-7.116612169706489,-3.979334985363457,-2.2110162949233603,-1.195313094425106,0.05755771529575856,0.9106072003972743,1.2330219418537434,1.7426765808141593,2.174973646436163,2.654349158083047,3.7982774744745864,-0.7462078690907733,-0.43893286743689003,-0.08148472115286984,0.30009464679998016,0.6590163492352735,1.0342471396039319,1.4414553431811639,1.9000430070558758,2.427711286261794,2.938954219019818,3.978177905302946,-0.6412526693043539,-0.3977108972425768,-0.10720310796741443,0.20583144363552827,0.6164801378336551,1.05985908928227,1.556181495381513,2.1338659882960083,2.650053301461567,3.4174366864952104,4.677394639794359,0.06321019836648145,0.18891225394412622,0.5142837665534525,0.7797704476619578,1.1613566123953514,1.6279556675350335,2.058499967203854,2.757345957531451,3.38642010910263,4.35360744774091,5.92528344211105,0.3306196605659503,0.22110161383928104,0.153706351719099,0.1063065563957964,0.06441942427465157,0.03746119951810427,0.02548266911744292,0.02174545253792381,0.020634039212590962,0.018111147543725142,0.0004118852754346758,5.819304290230204,3.0087531755755594,1.254656796460575,2.6403357033572483,-5.219216436007253,1.3214251356310265,0.8714346788301762,-2.449951724120269,-55.244747059557405,-48.73568686562152,-44.12906947078088,-32.427887965967074,-30.71935981260333,-34.548041717611525,-36.07442131242897,-40.610772020404305,-44.189051126031465,-48.28780273589224,-54.094831133606704,-60.23731569098477,-64.7862864200203,-69.43124432577179,-74.95077047639438,-79.61101214876889,-83.92915821236087,-90.10302348652841,-93.06804249457961,-97.69852260761996,-104.9903868364285,22.014967013626997,22.059656086669225,22.05983418887564,22.074779027431465,22.003129343865726,22.022175836513583,21.508404080304786,21.32299355095842,21.306469414906836,21.053591357298792,19.682907555612562,19.507185871468014,18.127233011100923,16.75463438464291,15.216712215089178,14.40516587470245,13.942586025653418,13.774767012460176,14.066542774166585,13.504206970837703,15.018768606160604,15.523014325360773,14.933775133703232,13.917187734396416,13.13730647159968,12.916045993316384,12.298215004504618,11.387936236101611,11.260569742900506,11.258301580266986,11.55021544775476,11.961118166326825,12.321783292335951,12.284728105096468,12.444655767017023,12.574772609734337,12.644914066401347,13.021450785347643,13.538989978962864,13.927092980783272,14.181794155209968,14.759515733123319,-21.79251722534082,-22.39703557340395,-21.956457783692677,-22.504134766637012,-22.373484326969255,-22.277769947462378,-19.012757551421203,-22.53059108020541,-23.76682887171729,-23.517851240525133,-21.725667127951386,-21.868508422693626,-21.817810454946784,-21.81893539294825,-22.027163627458396,-22.91283757610016,-23.773425310189538,-25.313969178328424,-30.288077641629133,-28.19568354112485,-38.371172156327106,-159638.3496601074,63.0,1.0,0.8653568927161044,-159638.3496601074,160517.6508036709,0.23033651037258096,0.4836534324567765,6.0,0.0,0.004679714030800055,0.004679714030800055
508,1,-7.058602638385991,-4.012868364295951,-2.238422729447369,-1.22158141391009,0.05183619895406859,0.8939650367571683,1.2321552527802295,1.744290275743652,2.1788619117479793,2.6551007421848944,3.7978841842324997,-0.7609123977951066,-0.44092197005405676,-0.105129875655629,0.29480211906941073,0.6624732604187626,1.0378039796273593,1.4546804041136538,1.9001940468104386,2.4311188688359975,2.9395883296172842,3.978025763053407,-0.6389523099998814,-0.4009240336086678,-0.10720206098635383,0.20602325156278767,0.6165299801316463,1.0593183740495133,1.552731128968945,2.134114796097046,2.649216476932323,3.4173016493101898,4.67782645298551,0.05925224710453843,0.24277088043779282,0.5153495393587894,0.7607607801082045,1.1613996316564765,1.6242074161999314,2.0791927358564557,2.7552506747946834,3.3976554627734648,4.352508384848278,5.925197005549434,0.32735769100703527,0.2214568095236329,0.15560068802383464,0.10730729071374143,0.06411656619924386,0.03753300178157881,0.024695677593138364,0.02217985801413234,0.02091999513009053,0.01836356847508712,0.00046885353848458156,5.880510988679504,2.9918236710622286,1.254947579416053,2.6534880108815555,-5.218070741292476,1.3254605936777935,0.8702829359725729,-2.448617363972291,-54.97902097810198,-48.60962748747298,-44.154138454822515,-32.43618902288783,-30.72396358575362,-34.575742793876614,-36.097585320701626,-40.616830768062066,-44.185211466233675,-48.287926618834696,-54.08753304101538,-60.236133714300024,-64.77815118855969,-69.43463254154814,-74.94432778851609,-79.59050215675461,-83.90809355898766,-90.10143151087384,-93.05007833205157,-97.70632781912306,-104.97202757946833,21.875325421782595,22.205077472882863,22.10144352947987,21.971747426109417,21.994098058692888,22.047385977163188,21.515054069480616,21.416012401345252,21.314531431936178,21.069683644581236,19.68241495553866,19.511582089528215,18.145393091945337,16.72331822021898,15.288390946502648,14.34452237376455,14.022026361115797,13.896888008081433,14.218066621384008,13.15245243569581,15.06332443495297,15.566587092701912,14.974532075432512,13.938651033703295,13.136296307162974,12.916329650122691,12.299488443954951,11.380674323493679,11.26311007977736,11.26041999789413,11.544202917011747,11.96598863900788,12.319466840064333,12.274286153374076,12.44059253355726,12.586547016915855,12.656125860428608,13.079122135665356,13.495650512457567,13.956819480718016,14.157411195603116,14.752160984929588,-21.82496271273744,-22.444657460611314,-22.350961521601356,-22.430165925167458,-22.379795140602734,-22.27944566604298,-19.015764946931554,-22.536900399731582,-23.765402374388056,-23.508405987018165,-21.651701610811532,-21.845572009024714,-21.84965175000215,-21.810770100874283,-22.008013174530742,-22.896623090659883,-23.793505555527705,-25.279291468074675,-30.27464597802776,-28.20326462011913,-38.35195758328807,-159599.46455781115,127.0,1.0,0.9684465989002681,-159599.46455781115,159721.87436651386,-0.12265767742064781,-0.41226216370705515,7.0,0.0,0.004679714030800055,0.004679714030800055
509,1,-6.864150709625508,-3.9768914141287035,-2.1858334327023683,-1.2411578573176179,0.0038906201325421504,0.8938682031462906,1.2281630704193247,1.7335236946073185,2.183739516442348,2.653257209048917,3.798067473783286,-0.7562008031165761,-0.44050588814264724,-0.09467957914018756,0.3140236642876422,0.6587671582055358,1.0247086078682717,1.4428035264260075,1.8983336516934166,2.425385921416676,2.9387279667590738,3.979406314552419,-0.6404217117026769,-0.4111323590399153,-0.08842841475889991,0.20043529036502597,0.6170067907511578,1.0652279679872223,1.5601448362994692,2.133558815443118,2.6494194045975346,3.4172915301009485,4.677985565472421,0.05441391470291869,0.194851351247468,0.49330107235390397,0.7632024445903413,1.1663879425074004,1.6198768145879268,2.0793932731605618,2.757375208557621,3.3696329413678203,4.35380402903153,5.926040429574007,0.32307878425190534,0.22218267858223564,0.15371809828623342,0.10983992680356164,0.06677439692430626,0.037054375609459136,0.024798375149147314,0.022615152189848328,0.0211928764637034,0.01822976181171474,0.0005155739278848159,6.65680052799911,2.9275435823708316,1.24864402145138,2.6465027363387588,-5.2165290580302575,1.3319576849358843,0.871619251455454,-2.4482715455270996,-55.17283521971973,-48.66019054026827,-44.40924100155528,-32.65880663835268,-30.93464628823818,-34.7223992941878,-36.15050123260585,-40.67462482793041,-44.18317975240889,-48.16478077769421,-54.023569543598455,-60.135549135981464,-64.7478421480863,-69.32685088234082,-74.86475434205828,-79.42690497838834,-83.85161587196804,-89.93909118978739,-92.86816731814956,-97.65227402380945,-104.91830485081726,21.977044228664763,22.070453298109584,22.019923777293375,21.91995444788323,21.886137480024857,21.970725090629653,21.321233978197675,21.54157050879339,21.29234090672977,21.12641852774968,19.71378289881944,19.439714631456766,18.10457859218331,16.889681402824444,15.596248967172295,14.399748253260391,13.816511545587264,13.501533773801677,13.84492923264888,13.14916540490448,14.925945650005723,15.644793773695092,14.903148843511026,14.018048407250149,13.236507852532528,12.822108403116824,12.248215793652387,11.386322646439627,11.247231569019492,11.229703188696403,11.574201549579106,11.94199691170266,12.312461144443091,12.29379648980081,12.44422307431039,12.628190757698574,12.695060115233122,13.193846927401701,13.511429448119461,13.867819587895621,14.361257461791824,14.863761283982628,-21.93146941192403,-22.305068767399604,-22.1540974566964,-22.11110894103864,-22.36453451811089,-22.275089746359317,-19.045365727473328,-22.56649711197774,-23.75037837103588,-23.516803676650433,-21.7478907508858,-21.724123181020303,-21.75803464265365,-21.7034540452789,-22.04801430252467,-22.989510911683492,-23.762886387553095,-25.22880032116958,-29.96985620530872,-28.515813412115126,-38.15783894099422,-158988.7418620179,63.0,1.0,0.7966349319135977,-158988.7418620179,159680.48407041564,0.05880972777958959,0.7187849535839632,6.0,0.0,0.004679714030800055,0.004679714030800055
