parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
a1[1],-1.1675398789866365,0.9700773772916094,0.2821564163302566,4.147478307414527,12.254901960784265,1.3226279873361544,0.0024892750889418756
a1[2],-0.6284083101452921,0.5733448366822561,0.17450302946227075,2.762187440414721,12.254901960784265,1.8229067802886139,0.0016578373355492677
a1[3],-0.3079494872195205,0.33276188538569423,0.10962566766389724,3.0141686731487383,12.254901960784265,1.680678369907695,0.0018090739567039355
a1[4],-0.0585929721019193,0.2100973398197415,0.07149927714427338,3.596457898478119,12.254901960784265,1.3418809853776665,0.0021585581385935504
a1[5],0.4609817015334439,0.08437848898502515,0.03361675251667343,3.2664692540895914,12.256103539562655,1.5236726751460388,0.0019605022474653024
a1[6],0.9898740929047765,0.023502722443926802,0.005912795065410735,21.79060781317333,12.297097884899124,1.1138882046181537,0.013078505342695496
a1[7],1.2061117599082027,0.011770968883150065,0.0010152197601180513,136.17595042718327,154.11094111109716,1.010077372433965,0.08173144643225042
a1[8],1.7023516334001298,0.008658478282720063,0.00276900125000091,8.308301503619006,12.286219775899323,1.1392632651867405,0.00498655964695563
a1[9],2.1205122405105055,0.01179767145881597,0.0024946835939591815,5.572559398153078,14.830105623166622,1.2553100421104373,0.0033445945375224265
a1[10],2.586689339301839,0.014185445450200925,0.003244687379232439,9.921994357312062,12.256704417316223,1.1222691886151406,0.0059550819933463315
a1[11],3.792477282872075,0.001712582066032026,0.0008111788197673689,2.8747410712212553,12.462984934743806,1.7358108534665635,0.0017253909014921657
a2[1],-0.7076959936175553,0.020307807311836294,0.004113359515816461,39.24365726228583,12.454789115510675,1.015975475400083,0.023553651443418484
a2[2],-0.49214681724518733,0.015503553331723909,0.0035286052432173904,17.799548245545623,50.84226051119608,1.0123253142279443,0.010683111220339735
a2[3],-0.17148062746678006,0.015313473628666923,0.002852731899039877,29.59388093690973,14.83609086808933,1.1008644479497924,0.01776195199614782
a2[4],0.25956448943574756,0.009918032472459972,0.003602018942232419,6.103063374808175,15.428479739320366,1.223357896360499,0.0036629977299662128
a2[5],0.6464628431592143,0.005919443310518676,0.0029284221568049154,3.6127230577758005,12.372195223342857,1.4882086726566994,0.0021683203248803375
a2[6],1.0350637676104537,0.005486456616334392,0.0029550734712628667,3.9295515270181087,43.09124771971348,1.4310375647016396,0.002358477610222262
a2[7],1.4826094465192128,0.00756609776958296,0.0016943720693498004,32.7866696274994,13.962653625747798,1.04834135955341,0.019678231904720674
a2[8],1.9192418936695979,0.004167108661912121,0.001327321564746828,5.844444720312688,12.27150458463407,1.166796121602907,0.003507777394510715
a2[9],2.46999536082508,0.008117858595514097,0.002391301257601413,14.701804063928988,12.262716436945063,1.1092805281563678,0.008823876077523538
a2[10],2.9776237424436083,0.0073820600586102045,0.0019072355265720659,22.645479490118117,12.258507404138424,1.2325351243283833,0.013591590791715529
a2[11],3.995857750036198,0.003843286596095896,0.001786640156385911,2.482536951226172,12.260912211868513,2.1190568280967517,0.0014899939028053316
a3[1],-0.6588160741522591,0.00922431857110804,0.001883922090030926,24.952931426364458,20.190680601377668,1.0391909732457938,0.014976500415850334
a3[2],-0.4281382976566946,0.008045903042688436,0.0017913306906269608,19.857871387725726,24.909826428329637,1.0727121900807874,0.011918496228541393
a3[3],-0.10689928249030274,0.006847715923322192,0.001338366181890234,27.608263925718028,15.448577014041803,1.0345591517118238,0.01657020448216987
a3[4],0.22605180545996112,0.004166729912162985,0.001368846637827639,7.779093596247333,15.751603513237653,1.195770971427063,0.004668934342361192
a3[5],0.6557675982564953,0.0057881165057593964,0.0012596501789043472,5.813958287522164,12.352755158510536,1.2020700252068994,0.003489479741799552
a3[6],1.085516861863385,0.006471237710319887,0.002810853725296104,3.3673356141295914,12.348484100091852,1.6196148104854133,0.0020210412301312143
a3[7],1.5698314733624243,0.00611224595546127,0.0035278983766252117,3.024323536320018,21.23899819893301,1.6530902199763406,0.001815168804235432
a3[8],2.1410296633891113,0.001289974111328776,0.00037876271314649974,3.8297331578474365,12.809739501137502,1.2928133660910874,0.0022985676212173393
a3[9],2.656357329656763,0.0015737488691478457,0.0002349181900630798,6.386664899663896,27.51061909897238,1.1560809318625667,0.003833212534886883
a3[10],3.4253173074939673,0.003297059409206378,0.001181611682230109,7.153429476798848,12.321219110703641,1.1318721952055735,0.004293416981895778
a3[11],4.681392398140349,0.0012131419786747377,0.00043504570029479156,3.835095373710235,17.03745630985499,1.4461644496643609,0.002301785969664137
a4[1],0.1569278337319394,0.019346183177757617,0.002276994578241999,62.062813641276264,54.42559893424335,1.036959887887791,0.03724948137056768
a4[2],0.2108800495458428,0.015189042634966319,0.0024838449801048022,42.843449057765355,19.01169599537633,1.0342519227908884,0.025714210553720522
a4[3],0.49037346681606836,0.015263911179843371,0.0024122787365076196,47.68784143629777,29.61862424646357,1.0188235494059101,0.028621766513056694
a4[4],0.7519778921620739,0.013681305372632738,0.0037690045532945385,16.327580373986386,15.824787947841479,1.0985922690792975,0.00979965079383316
a4[5],1.126560100530986,0.007504760258761479,0.003548123340344869,2.715411792395676,12.278375325376906,1.9035355703532426,0.0016297630584217022
a4[6],1.6460475858487915,0.00808669031413432,0.0016313497086486786,23.933206603103425,15.648919757401046,1.0417476189461456,0.014364471753619252
a4[7],2.1265580526274954,0.01437043425240845,0.004849105069627403,7.727163337944581,12.261273014409397,1.1653997378568228,0.004637766319583529
a4[8],2.8202132094049146,0.018396630000894906,0.0070541208189222855,2.757999020012136,12.258507404138424,1.781681956081475,0.0016553234874233998
a4[9],3.516145068436215,0.029901134134104213,0.009287899225193349,6.528708676472695,12.256103539562655,1.0948869823297562,0.003918465792153413
a4[10],4.478869394162885,0.02969114674675618,0.011177704309829693,2.4338401273102988,12.254901960784265,2.0972140646033424,0.0014607665550775168
a4[11],5.9695951109249,0.010003709406313184,0.004115519550385154,2.3928782765976573,12.254901960784265,2.123524761431607,0.00143618166107249
b[1],0.20384350733549722,0.02201186446556526,0.006393178279564048,22.020800067983206,12.255502720721559,1.1163619369548738,0.0132166644367506
b[2],0.16609923983889907,0.01044168978062525,0.003405569633827093,3.768048367718153,12.257305353990928,1.5191494827562408,0.002261545025786056
b[3],0.1350306054744494,0.004189769493942908,0.0017772899309301397,2.5798653529688536,12.254901960784265,1.9586966911622121,0.0015484094382094494
b[4],0.11157543405132797,0.001322701368572973,0.00047554480792132646,6.509932419636223,21.9167514114389,1.1114513397481067,0.0039071964701841945
b[5],0.0884391385187503,0.003906919360055371,0.0009339659974933889,14.151089976214237,12.256103539562655,1.0950380844679763,0.008493342978115414
b[6],0.06699799078162844,0.005371896667039882,0.0019557001343652124,4.053125039872049,12.256103539562655,1.4721188951817055,0.0024326451993933575
b[7],0.056083259207764906,0.0057525529083578665,0.0019149831457563613,3.7272425555029636,12.254901960784265,1.5562867582693054,0.0022370537845299607
b[8],0.054082160078018984,0.006050995319466015,0.0020193282702718985,3.0941500802759307,12.254901960784265,1.6506430281901214,0.001857077999060061
b[9],0.053316432347140785,0.0061626730470989086,0.001980492099326515,3.2679818873642126,12.254901960784265,1.566985474487056,0.0019614101148608927
b[10],0.04844357639613465,0.005953524546777112,0.002059232918954541,2.720941529609933,12.254901960784265,1.8143599132136021,0.0016330819515118086
b[11],0.01608865597038825,0.0032715515939611595,0.0011875710681316825,2.6404003567432692,12.254901960784265,1.894051195590911,0.0015847419433452248
sigma1,7.226533492112131,0.6023713847653654,0.36742211544510117,2.8945013575849887,20.584712088273555,1.8014616321934074,0.0017372508281631898
sigma2,3.449562148874003,0.13278856425259133,0.05257373029241697,5.312873814372499,18.384363028481175,1.1882263516223666,0.0031887338417578
sigma3,1.588983143734373,0.060528770966751876,0.018314156381919865,6.593994268312674,12.254901960784265,1.3419854433996337,0.003957649552836033
sigma4,2.374068385007401,0.09069463770761882,0.020472851433039643,18.163129639431194,12.321219110703641,1.380124238408635,0.010901329144465855
c1,-5.184447867054989,0.005466665514930194,0.0009344260755500442,20.358469373315863,12.502250405072896,1.0034994974555556,0.012218950143604983
c2,1.4207435350365432,0.022949898374166697,0.005627570545327199,7.073226349085306,12.254901960784265,1.1871997410948811,0.004245279865056461
c3,0.8424151191306923,0.007599061458555055,0.004329191488438181,2.4774680977579133,12.414094466293236,2.1207442921183395,0.0014869516275400273
c4,-2.4530479182226386,0.002278003200075853,0.0002833010704311066,7.117322019629965,35.18175548578446,1.1372881285242908,0.004271745646449645
k1[1],-68.95523097127302,2.311946896980567,0.689496381199559,5.3885694672710445,12.256103539562655,1.300235395044223,0.0032341656171970315
k1[2],-63.432718640674075,2.451535218019805,0.7231165308161384,3.895427294579092,12.254901960784265,1.298554267535864,0.002337996586466731
k1[3],-59.849126114369504,2.637244301281901,0.7961439924117367,2.4949958252550823,12.254901960784265,2.103913905554817,0.0014974715946599187
k1[4],-47.8269121112125,2.577226403824821,0.797192921242304,2.3893504876466465,12.254901960784265,2.1166495552284563,0.0014340643173508612
k1[5],-44.504190026683666,2.3176834700678732,0.7051508020207211,2.3853509589252164,12.254901960784265,2.124716090014871,0.0014316638401269141
k1[6],-48.87376677960138,2.4605270026505344,0.7724237234948536,2.4351575242148042,11.721656238143538,2.1248517725144254,0.0014615572435521913
k1[7],-47.64676127521993,2.103969123701445,0.6820162069327941,2.3930106087963146,12.254901960784265,2.1245587139291713,0.00143626108553747
k1[8],-46.34154707127648,1.1783266128571952,0.4103531723700709,2.387368273641377,12.254901960784265,2.1242985103651035,0.0014328746122870765
k1[9],-48.11616697433963,0.8925239629386903,0.3143165071313316,2.4074620228813055,12.254901960784265,2.0962551102873785,0.0014449346800484866
k1[10],-50.53936088755472,0.6763911304740127,0.24620334347417414,2.409095384500905,11.838242257789569,2.084276790299924,0.0014459150073918834
k1[11],-53.52654888757,0.19419440790621587,0.033264528878936016,8.671660669436726,13.871780359778493,1.7353173802557094,0.005204644192013227
k1[12],-57.536613146313364,0.4240777570700338,0.10124160195513647,12.571143941640456,12.254901960784265,1.063156243012292,0.007545075135772259
k1[13],-59.65192596034682,0.873950185863061,0.2633961161657595,2.446344767694365,12.254901960784265,2.022716647773132,0.001468271715441728
k1[14],-62.501641373466725,1.2292150815555216,0.3941381569230009,2.3843624136014503,12.254901960784265,2.127786951844421,0.0014310705250891135
k1[15],-68.50029154170892,1.1655364451714478,0.380177533557897,2.3936476107299502,12.254901960784265,2.109708579741012,0.001436643407740861
k1[16],-69.7384036183755,1.766418194608929,0.5663704768628659,2.3878514555279025,12.254901960784265,2.1248493780634434,0.0014331646132332912
k1[17],-70.15158369745932,2.4932513959060536,0.8203414209959276,2.3851633110016817,12.254901960784265,2.124915304021048,0.0014315512157159046
k1[18],-79.47850252571223,1.949614853283513,0.6613849471975061,2.384770700962741,12.254901960784265,2.125006558757656,0.0014313155750887176
k1[19],-76.1719372352731,3.1199014184349245,1.054862509850921,2.384942423162729,12.254901960784265,2.124889982800314,0.0014314186410393905
k1[20],-78.95962486857597,3.4345890484030055,1.1272201826161878,2.3869516131769117,12.254901960784265,2.1248595654889915,0.0014326245368345089
k1[21],-92.94557871036281,2.224959162272091,0.7470214876416611,2.3848585096252544,12.254901960784265,2.124860767017692,0.001431368276971642
k2[1],25.59176950124915,0.6928918611397417,0.2114134833419029,14.51900519650559,12.254901960784265,1.0791852172535688,0.008714162021599393
k2[2],25.62455542521909,0.6504699133067829,0.2148471480572263,5.041508685587457,12.254901960784265,1.2788877966690322,0.003025863199641481
k2[3],24.834603378322846,0.5248310526533281,0.16143122805925275,11.248158491888184,12.254901960784265,1.0812849237974977,0.00675103247201355
k2[4],24.31559444566132,0.41921311927689614,0.1351015481502617,7.276102214700796,12.254901960784265,1.181684939572009,0.004367043934930277
k2[5],23.4809317925736,0.29162961392869674,0.0716074296337136,9.225903367744166,12.256103539562655,1.0679884513798932,0.005537295128284115
k2[6],23.32099703021184,0.24620388918965685,0.06957862582984317,11.654394009962962,12.256704417316223,1.1197374513732188,0.006994850975796715
k2[7],22.367986385379886,0.16861231205643015,0.04308537597194352,11.905823372652835,13.568461370584044,1.3008520922506286,0.007145756370058462
k2[8],22.26303387912087,0.1539019565358599,0.035404850041885594,15.22529567653625,12.26031092148492,1.0157128837081844,0.00913807051904808
k2[9],22.39982907211316,0.20214647224285784,0.043927939735151106,5.014358516443461,12.259709690074493,1.3172785157518294,0.003009567939075588
k2[10],21.95797910913243,0.16371292550902034,0.056172990871260126,4.270346439892154,12.257305353990928,1.2607277672279946,0.002563019315850691
k2[11],19.585223028787965,0.034900374101983725,0.01794111207296485,2.9640495449594586,12.460500214320595,1.5317250173840569,0.001778992956145591
k2[12],18.971639990797627,0.08335477295139179,0.015886569488701402,7.979986288608753,13.892808981716778,1.2888248932039996,0.004789508131439666
k2[13],17.584781109421115,0.11822562367418403,0.045957569089908896,3.320634374487305,12.32340559778374,1.4631519890939189,0.0019930116121687955
k2[14],15.356269367855205,0.2741826656491009,0.05847585475338741,5.063485185777273,12.272347945608912,1.5667487916004108,0.003039053275733461
k2[15],14.17283123799213,0.2250715941901874,0.07172941341069364,5.539241513727047,14.026661878899404,1.2589245313856134,0.0033245974757970657
k2[16],13.094980168855127,0.22048188474648375,0.0673078701210095,6.220351110876598,19.00562566519702,1.1192473496975621,0.003733392658641685
k2[17],12.8733247033921,0.18310937717438502,0.029302840839714097,14.115374641178212,16.33453119895458,1.21622484955372,0.008471906990460108
k2[18],12.992323080800611,0.16934612435783136,0.027783876690213264,19.157661641128826,30.07985053599747,1.0195721504241528,0.011498237326614903
k2[19],13.025792912100236,0.19160394208067882,0.03037107220997195,43.131282746256105,30.341972507149485,1.027348853803017,0.025886965461018624
k2[20],13.000954966760862,0.15576841337092676,0.022738572403405124,43.752117583971405,56.661760011423766,1.0076600006749243,0.02625958433478324
k2[21],14.384075890632303,0.1433502431378077,0.01859817447209273,65.0691999832415,78.42968737666259,1.022261940080692,0.0390538844497617
k3[1],18.71453001177676,0.5781552327887123,0.15044387026597433,7.605806423762442,12.255502720721559,1.156430624034031,0.00456492911081395
k3[2],17.49470267141016,0.4817965544271282,0.13460448626196836,18.09270968504569,12.255502720721559,1.0585191590105862,0.010859063790623527
k3[3],15.698445279835955,0.3238061099268532,0.12126361337350824,3.0061171160074673,12.256704417316223,1.559978597899609,0.0018042414924609937
k3[4],14.386825186418966,0.1963459921575898,0.0614388634532831,4.217408943542337,12.256704417316223,1.3062089959466245,0.0025312467588492543
k3[5],13.398157248755771,0.1330387750083658,0.06109438825845441,3.774891152261373,12.286823610360212,1.330086944259788,0.0022656519967790044
k3[6],12.5837148593638,0.08727905554267625,0.02809156554923906,8.292369493858484,12.378688849277063,1.2397216972939589,0.004976997413696267
k3[7],11.510560460982232,0.05265309798704961,0.009446544856146356,11.672723196385904,13.057284920402752,1.0317414305694441,0.0070058519705654245
k3[8],11.185131919792,0.013968553528799735,0.006247544479867872,3.449607847302131,15.029819161215828,1.5624951158147249,0.0020704202034176806
k3[9],11.039878854552297,0.05009604123990993,0.015037550788354623,13.421106250884247,12.254901960784265,1.0265917350262042,0.008055214031292855
k3[10],11.227571640770863,0.09527278798586925,0.034540716869505536,2.7499214451309113,12.256704417316223,1.8128116177564553,0.0016504754075925907
k3[11],11.729429517692889,0.04339366491489814,0.017968041788753986,2.6550808096404217,12.319883306065309,1.8290303058440012,0.0015935530046655303
k3[12],12.231459479697806,0.021430725484946303,0.00963404325804691,3.6099673621590758,12.029930467001897,1.3772346298367348,0.00216666638387258
k3[13],12.410721937502654,0.01992010757189261,0.005085558711653447,14.701549052942331,19.995201151723606,1.0264201474949417,0.008823723022474314
k3[14],12.391962600058227,0.010661727338231314,0.0016242883320717518,6.816316278099107,17.718998621597894,1.133591389745842,0.004091085004371849
k3[15],13.374491776769775,0.13355859873062972,0.04889694466453577,3.7437482258826167,12.263317963308106,1.45551626652889,0.002246960323167885
k3[16],13.993482812302123,0.2512737202747435,0.08711972873069546,5.992190799632513,12.264280528247042,1.0888590875716972,0.0035964531168362983
k3[17],14.954919513696062,0.35535322956154564,0.09231820907593502,9.279981171842387,12.254901960784265,1.2783382470911595,0.005569752086616055
k3[18],15.632239337401046,0.40867489649176736,0.14923383379725522,2.7962801970502347,12.256103539562655,1.8573641782617831,0.0016782994678416596
k3[19],16.002179006112627,0.38514435899482613,0.10534789470817754,11.763876312554059,12.255502720721559,1.0380995802582893,0.00706056116119607
k3[20],16.35787192364924,0.3695360750809025,0.11487242660428133,4.92749867656897,12.256704417316223,1.2759874395001736,0.0029574355300301895
k3[21],16.599245921288723,0.31260376289222724,0.07153165996316092,14.532068352517785,12.254901960784265,1.0388087853832462,0.00872200239746971
k4[1],-17.898878828316064,0.7438433126999093,0.27929745870174916,3.6678029934231473,12.257305353990928,1.515977942524858,0.0022013787525669514
k4[2],-19.013779550032265,0.6277221888966453,0.18322161135948903,10.960230032557636,12.254901960784265,1.1538064974912166,0.0065782206842032
k4[3],-19.025245685076154,0.5814351714976816,0.19594657895115877,5.323544657785196,12.254901960784265,1.2320677735410148,0.003195138375480795
k4[4],-19.315075109559867,0.538565356635262,0.16117780759978062,7.9713098465580075,12.262716436945063,1.1207673094428585,0.0047843006175103085
