parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
a1[1],-20.5637618879646,1.338801394719509e-6,6.198001376457975e-7,5.70739165330595,10.0,1.315435103634204,0.05642056637444345
a1[2],-8.45629230600229,1.114791623563291e-6,5.073226836403132e-7,7.386716860458789,10.0,1.6048151536090995,0.07302157872297584
a1[3],6.448983092734212,1.636604974992892e-6,8.461711589015611e-7,4.057935532646988,10.0,2.081996174744455,0.04011482564549505
a1[4],-6.556857821920585,2.2683028682920423e-6,1.1022045489859106e-6,4.6371379560999655,10.0,1.4295980382470366,0.04584054603788099
a1[5],-0.5516035159881637,1.0885991585545766e-6,5.216125982285614e-7,4.458353854024594,10.0,1.4295980382470366,0.044073171217546746
a1[6],-4.119638814582119,6.227841179229113e-7,2.6484566269692307e-7,6.790756300062274,10.0,1.0728242410071083,0.06713019533860173
a1[7],7.445162181209417,9.138992320954018e-7,2.8900031253003253e-7,10.0,10.0,0.9418953859972735,0.09885525613396864
a1[8],-5.959094106123741,1.2422418665115827e-6,6.108330184384111e-7,3.97765087052026,10.0,2.081996174744455,0.03932116956167837
a1[9],-13.400053351478089,1.131705170362719e-6,5.389109551929799e-7,4.06613288889,10.0,1.7894277714570717,0.040195860820597486
a1[10],14.746998564117254,1.0853144534982862e-6,4.919316694243368e-7,5.174424250943975,10.0,1.4155961675180162,0.05115190346728855
a1[11],18.14028223826778,7.354614993990717e-7,3.0009930378596537e-7,5.563873941461503,10.0,1.1818376937184523,0.05500181835802905
a2[1],-15.382945262771084,7.552480347722265e-7,2.388303988246283e-7,10.0,10.0,1.315435103634204,0.09885525613396864
a2[2],-4.173819453661001,8.012808686926068e-7,3.2597558625243275e-7,10.0,10.0,1.6048151536090998,0.09885525613396864
a2[3],-0.4261667573976469,8.893286627088208e-7,4.440237776954838e-7,4.293941396474877,10.0,1.582038566169181,0.0424478676572775
a2[4],1.398455688293875,1.6464668292555127e-6,7.285886444851569e-7,7.608488679714796,10.0,1.6048151536090998,0.0752139097225607
a2[5],-3.117255876284559,1.3185437357585073e-6,6.854908571001601e-7,3.830473531155399,10.0,2.081996174744455,0.037866244203675424
a2[6],2.895242078968978,8.260572527596414e-7,3.75761910839489e-7,5.670252570867602,10.0,1.138939905672073,0.056053427023741095
a2[7],-1.4611296336398945,9.153495384829318e-7,3.8336342093424354e-7,6.195370218600587,10.0,1.138939905672073,0.06124449098045223
a2[8],-3.1582312960063317,1.196442217870648e-6,3.783482497254659e-7,9.543128657129415,10.0,1.1407216067364714,0.09433884277199446
a2[9],14.639419085975456,2.7796223559782908e-6,1.326420621913972e-6,4.869959448883674,10.0,1.2128935480794145,0.048142108868143636
a2[10],-5.388129764659016,3.7621440728878657e-7,1.1896944156028177e-7,10.0,10.0,0.914508374968806,0.09885525613396864
a2[11],3.9601075748070023,1.2040572732884757e-6,4.7315795179626604e-7,7.841189029877951,10.0,1.138939905672073,0.07751427499434499
a3[1],0.7043578405163423,1.7164390291408813e-6,8.586214430751676e-7,4.246905474892001,10.0,1.582038566169181,0.04198289284972025
a3[2],9.28827460909768,5.241900644032425e-7,1.6576345303445976e-7,10.0,10.0,0.9213965477778322,0.09885525613396864
a3[3],-14.008810993027472,1.8361181461543659e-6,9.377558167207839e-7,3.7998430874200695,10.0,2.081996174744455,0.03756344616758012
a3[4],17.441263824148933,3.0177079110205854e-6,1.4973130654204827e-6,4.012745198045677,10.0,1.7894277714570714,0.03966809543531582
a3[5],0.4704671477401047,2.1241782346991668e-6,1.0803913233372888e-6,3.8132637376709972,10.0,2.081996174744455,0.03769611634938411
a3[6],-1.3811515501483134,9.148058254267824e-7,2.892870025139008e-7,10.0,10.0,0.9697253301755056,0.09885525613396864
a3[7],14.93150709708388,5.963002506499527e-7,2.487741763617755e-7,8.380092727549227,10.0,1.7894277714570717,0.08284162130082867
a3[8],5.328859192588423,6.483963053949031e-7,2.207098913973939e-7,6.714501858098899,10.0,1.2658090668974296,0.0663763800994375
a3[9],0.12469760755965335,1.4160034439191576e-6,6.842197294580684e-7,5.131664984839062,10.0,1.4155961675180162,0.05072920564699838
a3[10],-12.215490061527206,1.6833187935373744e-6,8.19708005537828e-7,4.268767168955231,10.0,1.582038566169181,0.04219900718633455
a3[11],-16.733210229828632,1.7508890696622397e-6,8.032908300925352e-7,8.12496527542024,10.0,2.1504820019630966,0.0803195523381269
a4[1],-11.971337341404771,1.0811008242243101e-6,4.617222397821396e-7,5.683121127076856,10.0,1.2128935480794147,0.05618063946575511
a4[2],1.620375947057584,1.2133309360065781e-6,6.136312319692194e-7,4.118290854177347,10.0,1.7894277714570714,0.04071146972238821
a4[3],0.00951614835693386,8.609572054232965e-7,2.7225857370710886e-7,10.0,10.0,0.914508374968806,0.09885525613396864
a4[4],8.307896693983327,1.7440420336996266e-6,8.952223409062458e-7,3.8849205926880814,10.0,2.081996174744455,0.03840448202503095
a4[5],6.652802131839839,7.191011342505963e-7,2.7759392100438437e-7,6.775647622213944,10.0,2.1504820019630966,0.0669808381167475
a4[6],8.751187115312693,1.5544543395719916e-6,7.470528442241102e-7,4.682478070668681,10.0,1.301268231424132,0.04628875690176438
a4[7],-17.089133234767637,1.8088181008422268e-6,9.357805371082358e-7,3.8186478410063396,10.0,2.081996174744455,0.037749341040810805
a4[8],8.804198009584088,1.4357173076671916e-6,6.885937157307931e-7,4.601207209441039,10.0,1.582038566169181,0.045485351721475706
a4[9],6.738042837653033,3.3987412702992777e-7,1.3927911681528235e-7,5.674568418313173,10.0,1.2128935480794145,0.0560960914442078
a4[10],-0.8265357400397964,2.0924884171497958e-6,1.065655450609445e-6,3.901466008856118,10.0,2.081996174744455,0.038568042160344394
a4[11],-13.052301449913202,1.2392651461570868e-6,4.548022119218575e-7,6.897151091844778,10.0,1.0540833541670247,0.0681819637778997
b[1],0.0652960002734527,7.633711105272731e-8,3.5597097064625496e-8,5.713614891572022,10.0,1.1818376937184523,0.056482086355720974
b[2],0.055571905891098505,6.508692820113231e-8,3.367281333914302e-8,4.0158420008913644,10.0,2.081996174744455,0.039698708959166495
b[3],0.3548340864129481,5.685578149067237e-7,2.8930508930481493e-7,3.9337708762858776,10.0,1.7894277714570717,0.03888739275475867
b[4],0.18974671335213028,1.855564661482012e-7,9.048718410943064e-8,3.916343602103347,10.0,2.081996174744455,0.038715114989455575
b[5],0.05460999752696248,6.342605680978996e-8,3.229328129602986e-8,3.9696173157633172,10.0,1.7894277714570714,0.03924175365036198
b[6],0.0635193074929152,1.168930367567597e-7,5.8935671122766365e-8,4.13138342246668,10.0,1.582038566169181,0.04084089664155756
b[7],0.02553944330882423,4.796418410215773e-8,2.4072961430773886e-8,4.153792880099825,10.0,1.7894277714570717,0.04106242590897235
b[8],0.03516167354484736,5.787886556895277e-8,2.6567927151525357e-8,6.788539380151661,10.0,1.2128935480794145,0.06710827992004252
b[9],0.03880093528993318,2.1889528355690527e-8,9.168008823749923e-9,6.857704559876491,10.0,1.2017827751252472,0.06779201407576751
b[10],0.06694038333070566,1.1280317954486097e-7,5.3574840278520676e-8,8.756044343144016,10.0,1.8278746118334257,0.08655810062618889
b[11],0.0499795535761822,2.8291851990671598e-8,1.0585257382915507e-8,7.556779663133332,10.0,1.1071227100893337,0.07470273891470108
sigma1,0.1959573640705291,4.671835162001821e-7,2.2973979002160942e-7,3.9820807432577254,10.0,2.081996174744455,0.03936496118208867
sigma2,0.46466825912382215,4.057995665337799e-7,1.773500162846008e-7,5.225506281607133,10.0,1.3154351036342042,0.051656876189793526
sigma3,0.4961489415233176,6.574169820548615e-7,3.060668000045743e-7,4.057669976166488,10.0,2.081996174744455,0.04011220048010526
sigma4,3.344785052339602,1.8378771773510616e-6,5.811877940070581e-7,10.0,10.0,0.9323232770537859,0.09885525613396864
c1,0.8518810057382851,1.3448143490112328e-6,6.517382924223004e-7,3.9073352724590875,10.0,2.081996174744455,0.03862606291602332
c2,3.9903059815561095,2.048775385799006e-6,9.94402593970973e-7,4.463405824162176,10.0,1.315435103634204,0.044123112597739926
c3,2.453170500192704,1.620859041047262e-6,7.463203727368263e-7,7.461952478088869,10.0,1.4155961675180162,0.07376532234809771
c4,6.249071292168177,9.257859317097074e-7,4.5401320389183453e-7,4.9009991737006455,10.0,1.4295980382470366,0.0484489528628546
k1[1],0.8759819110478375,1.5856064930245405e-6,6.528099355343007e-7,7.775857179096617,10.0,2.081996174744455,0.07686843531007549
k1[2],1.7483766665950118,6.945425738751136e-7,2.634104411563668e-7,6.0991386048358756,10.0,1.2128935480794147,0.060293190897762666
k1[3],2.625655303278564,7.116943477624305e-7,3.139460197686337e-7,5.850042906217094,10.0,1.138939905672073,0.057830748988879715
k1[4],3.7782804710936424,1.2166031067893862e-6,5.126831932946433e-7,5.64227710126961,10.0,1.2658090668974293,0.05577687480248334
k1[5],4.38519571643192,6.528305460884534e-7,2.0644314517710394e-7,10.0,10.0,0.9358511032091951,0.09885525613396864
k1[6],4.9042053651971775,1.0070269194257488e-6,4.813134892562254e-7,4.432632814073436,10.0,1.582038566169181,0.04381890521830637
k1[7],5.805850278944144,2.3622655561850816e-6,1.176823752600515e-6,4.346500461466584,10.0,1.7894277714570714,0.04296744164046921
k1[8],6.31386728825846,3.371556763084328e-7,1.302405741351687e-7,6.39290625381153,10.0,1.0728242410071083,0.06319723851609887
k1[9],7.01697550194897,2.9122120043290234e-7,9.992257763612729e-8,7.950126544598342,10.0,1.0572027541925106,0.07859117958637321
k1[10],7.866093591535467,1.3488144558203941e-6,6.827463121235314e-7,4.035280189173154,10.0,2.081996174744455,0.039890865667304154
k1[11],8.790698263495457,4.649292833777589e-7,1.4702354863835805e-7,10.0,10.0,0.901742685093028,0.09885525613396864
k1[12],9.603064246195986,9.54043080810877e-7,3.8676400323585343e-7,6.739556934410387,10.0,1.1818376937184523,0.06662406269806033
k1[13],10.467018918653315,6.625650303227201e-7,2.928776104401605e-7,7.816352366556517,10.0,1.4155961675180162,0.07726875152292964
k1[14],11.21508086887692,1.3848167458676833e-6,6.261096727026749e-7,5.845181404864892,10.0,1.138939905672073,0.057782690492742955
k1[15],11.796254822079057,2.0087415704367803e-6,1.0621750186929549e-6,3.868433519891153,10.0,2.081996174744455,0.03824149864460698
k1[16],12.601203147105446,4.2910712824711664e-7,1.952507143065307e-7,4.073822128809031,10.0,2.081996174744455,0.04027187299876461
k1[17],13.306691266648837,1.7897543821477957e-6,8.441693493006174e-7,6.6081141924381495,10.0,1.6048151536090998,0.06532468210559866
k1[18],14.003492698142967,1.1740449936223839e-6,5.922375452968113e-7,3.886010728475075,10.0,2.081996174744455,0.038415258590275364
k1[19],14.87551115582447,6.889112176116393e-7,3.56744830147297e-7,3.900868965556878,10.0,2.081996174744455,0.03856214007351745
k1[20],15.799102565954502,1.5128279937986629e-6,7.36720793817651e-7,4.528877305310111,10.0,1.582038566169181,0.04477033260157487
k1[21],16.530921779889276,2.0527346210342205e-6,1.0577723620376434e-6,3.851058385072696,10.0,2.081996174744455,0.0380697363043229
k2[1],4.164335979685002,6.633148409802259e-7,2.6746207619827607e-7,7.4497671985246825,10.0,1.7894277714570717,0.07364486445485956
k2[2],8.076956372448313,1.0256594776300956e-6,4.316815551226421e-7,5.300756445729742,10.0,1.1818376937184523,0.05240076361463989
k2[3],12.24586419825314,1.4526628599279042e-6,7.228944199586437e-7,3.886010728475075,10.0,2.081996174744455,0.038415258590275364
k2[4],15.722689015976908,2.0294831115259944e-6,1.0446349384302074e-6,3.9027979332068465,10.0,2.081996174744455,0.038581208932628626
k2[5],19.094489627059083,1.1552104267414879e-6,4.922581455161392e-7,5.864392516539332,10.0,1.1155243505733183,0.05797260242926246
k2[6],23.025676417369937,7.795909225607124e-7,2.4652829584837976e-7,10.0,10.0,1.1071227100893337,0.09885525613396864
k2[7],26.980968580403925,2.263478096483199e-6,1.1613272019229405e-6,3.7493809809509915,10.0,2.081996174744455,0.03706460172157409
k2[8],31.044361338930536,1.1963363406301597e-6,5.32876133927614e-7,7.536015290968669,10.0,1.0499999724694031,0.07449747218182119
k2[9],34.51865334485693,1.1736489509153184e-6,4.755779278799118e-7,7.020875213294191,10.0,1.582038566169181,0.06940504174948291
k2[10],38.85540288337103,8.068373447120406e-7,3.0206497282973963e-7,10.0,10.0,1.6048151536090998,0.09885525613396864
k2[11],43.32164954781176,2.6513507610485605e-6,1.3324100743939055e-6,3.7538684676467273,10.0,2.081996174744455,0.03710896288624456
k2[12],46.546339898922966,2.8338031669074032e-6,1.4494520521831874e-6,3.759086037245381,10.0,2.081996174744455,0.03716054130415173
k2[13],49.943330738909,5.554939037151011e-7,1.9052310739991822e-7,10.0,10.0,1.4295980382470366,0.09885525613396864
k2[14],53.92287813705009,5.546993822571194e-7,2.3182322762351477e-7,7.271230604078031,10.0,1.2720435276318636,0.07187993637752853
k2[15],57.93411988642812,1.048231454295347e-6,4.96593875749332e-7,6.030279893548376,10.0,1.315435103634204,0.059612486343624586
k2[16],61.776057342398204,1.3589808689684889e-6,6.870317175133995e-7,3.8417502327681015,10.0,2.081996174744455,0.03797772032630243
k2[17],65.41809459949376,1.422907940616556e-6,6.753624798169636e-7,4.76468282924105,10.0,1.4295980382470366,0.04710139414817464
k2[18],70.12943631054826,1.3263451333770745e-6,5.318685385648947e-7,7.492141624426286,10.0,1.582038566169181,0.07406375792746284
k2[19],73.74770118112818,9.08568865961799e-7,3.7888954929792434e-7,7.65467317029762,10.0,2.1504820019630966,0.0756704676871589
k2[20],77.44021147990247,7.895853910783957e-7,2.930684271001996e-7,7.253909768654536,10.0,1.1389399056720728,0.07170871081530414
k2[21],81.64766497224741,1.2642392052537606e-6,3.9978753958829935e-7,10.0,10.0,1.104746115204863,0.09885525613396864
k3[1],2.7487777772829,2.1542062976370945e-6,9.813696771807834e-7,9.991225861450907,10.0,1.1929477121858825,0.0987685191626061
k3[2],5.131399530527561,3.862114707312722e-7,1.6807447811313585e-7,5.824040420645799,10.0,1.1071227100893335,0.05757370075175269
k3[3],7.6278086976708455,1.4907020689418173e-6,6.287659547675005e-7,7.906780465388412,10.0,1.6048151536090995,0.07816268081010312
k3[4],10.399102843522321,1.2383822383063854e-6,5.93658793649778e-7,4.308191002007081,10.0,1.582038566169181,0.042588732497746896
k3[5],12.219446147180017,3.088299491163915e-6,1.5578918839694168e-6,3.898026048637106,10.0,2.081996174744455,0.03853403634549028
k3[6],15.180373066098838,2.1437795902826303e-6,9.32636421451356e-7,8.881921956941241,10.0,2.081996174744455,0.08780246700153464
k3[7],17.51708163855059,2.4949952312435156e-6,1.3041797242969758e-6,3.9133145741742763,10.0,2.081996174744455,0.038685171456279054
k3[8],19.874032211789466,5.451440995804324e-7,1.7238970076758075e-7,10.0,10.0,1.2128935480794147,0.09885525613396864
k3[9],22.44133904279916,8.379356733541245e-7,3.9726862772028427e-7,4.545957489871094,10.0,1.582038566169181,0.04493917920353402
k3[10],24.3556688640905,3.388847595061718e-7,1.0716477043579008e-7,10.0,10.0,0.916241809111862,0.09885525613396864
k3[11],26.776638300013314,1.0340519317360695e-6,4.778785131702735e-7,5.036584621590836,10.0,1.315435103634204,0.049789286280776966
k3[12],29.67185983403602,8.237783034134883e-7,3.651562459231108e-7,5.835476606704325,10.0,1.3012682314241317,0.05768675346195382
k3[13],33.127409477627694,1.8101428799045239e-6,7.941681875846612e-7,5.0236338110963965,10.0,1.2658090668974293,0.04966126071191993
k3[14],35.566953595940966,1.8048615460980211e-6,9.122420039356108e-7,3.8696928004325892,10.0,2.081996174744455,0.0382539472946538
k3[15],37.62726081834977,9.136872850451672e-7,4.514686191869215e-7,4.455647149267893,10.0,1.7894277714570717,0.044046414018346476
k3[16],39.90344033787855,7.021112391175506e-7,3.1583525493292896e-7,5.511669659864957,10.0,1.301268231424132,0.05448575159517741
k3[17],42.22453991089369,1.24629292199197e-6,5.798018536899153e-7,4.871114344751994,10.0,1.4295980382470366,0.048153525620830716
k3[18],44.58858034649056,1.1317758754239687e-6,4.9119467051761e-7,7.084476072928122,10.0,2.1504820019630966,0.07003376967642817
k3[19],45.849481798251446,1.3793028408764108e-6,6.906562545355333e-7,4.497160624248576,10.0,1.315435103634204,0.044456796538569134
k3[20],47.76232751021592,1.140554730977059e-6,3.606750745968109e-7,9.776007796140199,10.0,0.942313816884767,0.09664097546551137
k3[21],49.373780604870426,1.5098689585325717e-6,7.685288957625442e-7,3.825801137684759,10.0,2.081996174744455,0.03782005513834555
k4[1],8.070771102582452,8.840339593188854e-7,3.6201834893251233e-7,5.384603871669275,10.0,1.301268231424132,0.053229639491382534
k4[2],16.209349352690207,5.73099518933069e-7,1.812299805775289e-7,7.514693546185739,10.0,1.4286555871805375,0.07428669552764723
k4[3],26.30742818945137,8.896952306696829e-7,4.1870618690825776e-7,4.272154193830403,10.0,1.582038566169181,0.04223248970749128
k4[4],28.136691691748588,1.3632353182384471e-6,5.397447374373179e-7,7.363197950090969,10.0,1.0499999724694031,0.07278908193213555
k4[5],33.84926108019436,1.5821597668165948e-6,7.851367554492743e-7,4.280880063914811,10.0,1.7894277714570717,0.04231874951970987
k4[6],36.87551716321518,1.5303470926525209e-6,7.707216224587215e-7,4.06613288889,10.0,1.7894277714570717,0.040195860820597486
k4[7],40.085470014130294,9.057024213266447e-7,3.917882709114737e-7,6.7807695290612795,10.0,2.081996174744455,0.06703147085807627
k4[8],41.562982826677384,1.8897771355515458e-6,9.5253625717841e-7,4.532036213039798,10.0,1.582038566169181,0.04480156006484705
k4[9],50.123383281671074,1.4573847267242361e-6,7.593252696606334e-7,3.810200591841377,10.0,2.081996174744455,0.03766583554282782
k4[10],55.87206053922944,1.4214411562719576e-6,6.153024694492229e-7,6.5831461982322885,10.0,1.6048151536090998,0.06507786035936147
k4[11],56.76402713261318,1.1729758117939317e-6,5.606958976246115e-7,4.671521513405591,10.0,1.582038566169181,0.04618044557430545
k4[12],62.73980726059491,5.585721403892219e-7,2.494530416392514e-7,5.085201520146221,10.0,1.415596167518016,0.050269889876690135
k4[13],65.37797678265714,6.233935442387035e-7,1.9713434784392403e-7,9.124998551194913,10.0,0.9680821748634557,0.0902054069000466
k4[14],74.89221283987698,1.7575432631647136e-6,8.616002466217756e-7,4.228839308571317,10.0,1.7894277714570714,0.04180429929982123
k4[15],78.59633614143868,1.4399136870237722e-6,6.908407744768717e-7,4.591776823208832,10.0,1.582038566169181,0.045392127396832994
k4[16],79.58629893710759,8.516775701861518e-7,3.2464911279153656e-7,6.387034122862939,10.0,1.1818376937184523,0.06313918941520136
k4[17],87.13364218100648,6.160206718359399e-7,2.0986848466683669e-7,8.350771634457834,10.0,1.1211399812402745,0.0825517668840609
k4[18],95.16674081180605,1.1458250708779427e-6,3.7836696407934165e-7,10.0,10.0,1.6048151536090995,0.09885525613396864
k4[19],101.88090025533961,4.51738837763541e-7,1.4285236348900735e-7,10.0,10.0,0.9864683960202766,0.09885525613396864
k4[20],106.61344817269753,3.705666084674589e-7,1.1718345075610076e-7,10.0,10.0,0.9147648426692736,0.09885525613396864
k4[21],110.77104303948731,7.554949414027087e-7,3.591867034003585e-7,4.242687628883917,10.0,1.582038566169181,0.04194119722497397
Sigma1,0.27979683144603956,2.3138626194089706e-7,1.0709357529014567e-7,5.1315445602042615,10.0,1.138939905672073,0.050728015186186574
Sigma2,4.333396425331233,6.9256724887914275e-6,3.1563478489647647e-6,6.327442027029023,10.0,1.1211399812402745,0.06255009022547918
Sigma3,2.413572376893546,2.130080228696678e-6,9.9960394406779e-7,4.474033829303437,10.0,1.315435103634204,0.04422817601478318
Sigma4,0.8189751842534763,5.55529982803255e-7,2.8423802856536887e-7,4.197699980348863,10.0,1.7894277714570714,0.04149647067309419
logmu1[1,1],-20.73075609904349,9.005475573933806e-7,3.250198106948949e-7,7.3428934905952525,10.0,1.0594462741330393,0.07258836167772448
logmu1[1,2],-20.96940237750144,1.653012554362523e-6,7.444115623865818e-7,6.974074887216338,10.0,1.582038566169181,0.06894239592732496
logmu1[1,3],-21.09945649900507,1.2828586795217564e-6,6.630661492586724e-7,3.8849205926880814,10.0,2.081996174744455,0.03840448202503095
