iteration,chain,a1[1],a1[2],a1[3],a2[1],a2[2],a2[3],a3[1],a3[2],a3[3],a4[1],a4[2],a4[3],a5[1],a5[2],a5[3],a6[1],a6[2],a6[3],a7[1],a7[2],a7[3],a8[1],a8[2],a8[3],b1[1],b1[2],b1[3],b2[1],b2[2],b2[3],b3[1],b3[2],b3[3],b4[1],b4[2],b4[3],b5[1],b5[2],b5[3],b6[1],b6[2],b6[3],b7[1],b7[2],b7[3],b8[1],b8[2],b8[3],sigma1,sigma2,sigma3,sigma4,sigma5,sigma6,sigma7,sigma8,c1,c2,c3,c4,c5,c6,c7,c8,k1[1],k1[2],k1[3],k2[1],k2[2],k2[3],k3[1],k3[2],k3[3],k4[1],k4[2],k4[3],k5[1],k5[2],k5[3],k6[1],k6[2],k6[3],k7[1],k7[2],k7[3],k8[1],k8[2],k8[3],Sigma1,Sigma2,Sigma3,Sigma4,Sigma5,Sigma6,Sigma7,Sigma8,"logmu1[1,1]","logmu1[1,2]","logmu1[1,3]","logmu1[2,1]","logmu1[2,2]","logmu1[2,3]","logmu1[3,1]","logmu1[3,2]","logmu1[3,3]","logmu2[1,1]","logmu2[1,2]","logmu2[1,3]","logmu2[2,1]","logmu2[2,2]","logmu2[2,3]","logmu2[3,1]","logmu2[3,2]","logmu2[3,3]","logmu3[1,1]","logmu3[1,2]","logmu3[1,3]","logmu3[2,1]","logmu3[2,2]","logmu3[2,3]","logmu3[3,1]","logmu3[3,2]","logmu3[3,3]","logmu4[1,1]","logmu4[1,2]","logmu4[1,3]","logmu4[2,1]","logmu4[2,2]","logmu4[2,3]","logmu4[3,1]","logmu4[3,2]","logmu4[3,3]","logmu5[1,1]","logmu5[1,2]","logmu5[1,3]","logmu5[2,1]","logmu5[2,2]","logmu5[2,3]","logmu5[3,1]","logmu5[3,2]","logmu5[3,3]","logmu6[1,1]","logmu6[1,2]","logmu6[1,3]","logmu6[2,1]","logmu6[2,2]","logmu6[2,3]","logmu6[3,1]","logmu6[3,2]","logmu6[3,3]","logmu7[1,1]","logmu7[1,2]","logmu7[1,3]","logmu7[2,1]","logmu7[2,2]","logmu7[2,3]","logmu7[3,1]","logmu7[3,2]","logmu7[3,3]","logmu8[1,1]","logmu8[1,2]","logmu8[1,3]","logmu8[2,1]","logmu8[2,2]","logmu8[2,3]","logmu8[3,1]","logmu8[3,2]","logmu8[3,3]",kf1[1],kf1[2],kf1[3],kf1[4],kf1[5],kf2[1],kf2[2],kf2[3],kf2[4],kf2[5],kf3[1],kf3[2],kf3[3],kf3[4],kf3[5],kf4[1],kf4[2],kf4[3],kf4[4],kf4[5],kf5[1],kf5[2],kf5[3],kf5[4],kf5[5],kf6[1],kf6[2],kf6[3],kf6[4],kf6[5],kf7[1],kf7[2],kf7[3],kf7[4],kf7[5],kf8[1],kf8[2],kf8[3],kf8[4],kf8[5],lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
6,1,3.2526799923464806,1.1911490526569637,0.4801359074814639,-2.6350707375643414,0.21709193721084794,-18.359907637906225,3.0350138244507208,4.66026257924217,7.541139598993035,-16.571826259823318,22.98208951690913,13.542306440532407,15.588068123804694,1.7715628332997266,3.9266576680678433,-8.286877771448532,5.954524770581142,8.678034967266388,1.1796269184132944,-1.845427568011282,17.480658303209307,-8.332546920212181,-7.192592687803843,-1.69882538745871,0.6215491705769814,0.2820506181936251,0.09640021122939346,0.6386377755879936,0.23072038477766468,0.13064183963434173,0.28094542156892394,0.5155853244679492,0.20346925396312687,0.09190947123201962,0.6429785044854573,0.265112024282523,0.578077802076633,0.23623128277925665,0.1856909151441104,0.47337722803606375,0.449664637496314,0.07695813446762223,0.6749521180674445,0.22333987879876027,0.10170800313379524,0.14191282200593922,0.7524606998186418,0.10562647817541893,0.7455547938842163,0.16513331007709736,0.7694922783386142,2.3529279991410337,0.49294166199441836,1.571928823842641,0.44529905427418687,1.5810576905334743,0.9915596080587384,-4.718220772725681,-2.479626713004344,-3.3227114831655733,-8.584757952820425,0.5936587795454116,1.932785003902872,-5.7622462928340825,1.7428527538267942,1.7877033153200328,4.743207226581469,-4.836445193783727,-9.484744910293909,-13.930787897452756,-2.098742417251869,-3.999421548629351,-6.934640985901419,-5.412723186211433,-10.65692797078094,-14.7742588039578,-8.257418061238997,-16.15392613193569,-24.8207798472062,1.3799185184943903,1.313335094164257,5.118493502033738,2.190688838905955,4.352540771095115,6.316849840456326,-7.7834895169546785,-14.95932321035787,-19.18626043157624,6.418377043380193,5.26679843491845,1.2807637111295445,2.1659329228980706,0.7814785226501394,0.321269334114842,3.716049831507604,0.31802015504545916,-1.5675722068555176,-2.799930979080593,12.044866521663318,2.0077054398875247,-0.9118145094388256,3.930753418037532,-2.0527504210207113,0.45427487555513285,1.206044523178831,3.12403825242943,1.29828761831738,-9.277779557091364,-4.462175656075007,3.2298113420477748,1.746020561964761,-12.396544030421794,-18.094651060427754,-16.328153710897016,5.333145867015534,1.8610330030756508,2.4848365850048393,3.2986335796603683,6.5379029264415465,4.562371492518409,7.212294292613771,10.2183932009302,7.850574643489972,-16.990237654674374,-13.389991938646347,-14.451576742964306,21.896558650693674,21.855679703039073,16.90598852417183,14.419529126583907,13.664543645143919,11.28997410393975,21.128391835124628,15.800876866185233,12.254614930870623,2.665014862148519,2.41332534583912,-0.49620071257803045,6.4754829201683215,2.4933289892293247,1.4384562319420295,-8.513121876016225,-9.08393480696018,-7.31095069066139,5.683797393636475,4.793274129011501,7.2125298785125445,8.532192397670684,8.648466589016413,8.604037354707408,6.800963477887812,0.7927744000855331,-1.0831531609736569,-3.6765700147802893,1.5069229311422958,2.19699502608274,7.930086053372866,20.821582464919754,16.331775209330413,-7.558249416954635,-8.729560920160182,-9.231794552180567,-3.4493809590240634,-7.916260181124414,-10.977913047154864,-0.8123623970285818,-2.1918919497709806,-2.6753787443613577,2.165300528729935,3.464872274033183,4.746658849307553,5.981227807794433,6.83541290616517,-9.264714862145189,-13.92997147693194,-18.751867679440295,-23.474305267063965,-28.043104319790185,-3.7921989605582755,-6.074744500116633,-7.341324400175753,-9.512159954425698,-12.253288811855104,-13.018015277512832,-16.213797069865603,-18.862661421814824,-26.979742372546713,-26.980538367831905,-17.700930005583892,-27.661115240574787,-36.9662418720419,-45.361009531092634,-54.06931050865501,2.3509182442564422,1.3584291045164967,1.4672590583456762,1.2221254665234242,3.4221513951406743,3.992310932468977,5.922157127677483,8.389254012111143,10.163151712436504,12.050425511583867,-10.963306762955117,-16.359050332020303,-22.782087247069676,-29.477933051463584,-36.795909709414815,-2.0179751814088878e15,1.0,1.0,1.0,-2.0179751814088878e15,3.754443920385586e15,-5.332467007200325e14,-5.332467007200325e14,1.0,0.0,3.618415657969973e-8,3.618415657969973e-8
7,1,3.25267995312215,1.1911491070896185,0.4801358625009028,-2.6350707580371835,0.2170919871639793,-18.35990760100224,3.0350139259661795,4.660262569280774,7.541139656734539,-16.57182621324799,22.982089518475373,13.542306381637916,15.588068240074255,1.7715627530515765,3.9266576694198183,-8.286877812300393,5.9545248349642135,8.678035011273618,1.1796270216955187,-1.8454275444351849,17.480658297165665,-8.332546892630667,-7.192592682526511,-1.6988253182360464,0.6215491789564528,0.2820506047901745,0.0964002162533727,0.6386377930429761,0.2307203645951495,0.13064184236187448,0.2809454445354839,0.5155853179095246,0.20346923755499158,0.09190946929007365,0.642978506930965,0.26511202377896126,0.5780778067423569,0.2362312803958822,0.18569091286176098,0.47337724841043105,0.44966461992528417,0.07695813166428478,0.6749521415506653,0.22333985690347724,0.10170800154585746,0.14191281563356284,0.7524607042262802,0.10562648014015696,0.7455547458960803,0.16513330959918376,0.7694923004047504,2.3529278456387486,0.4929416755930463,1.571928778394239,0.44529904342651533,1.581057827339549,0.9915596279254529,-4.718220834213158,-2.4796267582482705,-3.322711401981809,-8.58475808116264,0.5936588169813877,1.9327850077491695,-5.762246352023145,1.7428527931214228,1.7877033786154823,4.743207249054576,-4.836445227387249,-9.48474491041687,-13.930787921868337,-2.0987424876148837,-3.999421694266235,-6.934640963693453,-5.412723097070086,-10.656928033638046,-14.774258717506761,-8.25741799829214,-16.153926075434338,-24.820779696623507,1.3799185262914422,1.3133351188333662,5.1184934658876555,2.1906889768845117,4.352540590790967,6.316849726067635,-7.783489485909647,-14.959323261601757,-19.186260521579847,6.418377166807294,5.266798040373938,1.2807637905211535,2.165932941348555,0.7814785374995009,0.3212693354339064,3.716049621031003,0.31802019450182717,-1.567572296111012,-2.7999309339922354,12.044816980910246,2.0077053932607396,-0.9118145230659258,3.9307535202496418,-2.052750523349134,0.45427495685919184,1.206044605337204,3.1240382668899485,1.2982875196542527,-9.277779573727358,-4.462175684254414,3.2298112182945067,1.7460204047259735,-12.39654405188201,-18.094650875177322,-16.328153843370192,5.333145705947839,1.861032959129252,2.4848366337223977,3.2986334601897473,6.537901919859052,4.562371255482789,7.212292988435057,10.2183597678738,7.850570826218758,-16.99023774915147,-13.389991928993673,-14.451576637770499,20.65245495678766,20.629619694327694,16.89559592027622,14.418773938798608,13.664207597896855,11.28994409659473,20.07100526230285,15.796741321172796,12.254527592509056,2.665014831536495,2.413325431376005,-0.49620061712245184,6.47548241106097,2.493328879063273,1.4384562274834303,-8.513121890181505,-9.083934844699218,-7.310950697073573,5.683797054004268,4.793274012588839,7.212527927870621,8.532185408439872,8.648458861191989,8.604030104885238,6.800962515046152,0.7927744741271403,-1.083153034157653,-3.6765700090963236,1.5069228690365628,2.1969949129199624,7.930083931817653,19.837950197588647,16.31631964718244,-7.558249430159856,-8.729560885792832,-9.231794592547342,-3.4493810020643,-7.916260182094388,-10.977913196238386,-0.8123622855312107,-2.1918920376592816,-2.675378678256541,2.1653004160091514,3.464872208248523,4.746658773282781,5.9812279708967635,6.835412934821166,-9.264714864514604,-13.929971542170954,-18.751867689810265,-23.474305239491226,-28.043104396189893,-3.7921990782385904,-6.074744547842035,-7.341324485849946,-9.512159965003397,-12.253288761695906,-13.01801529088799,-16.213797115122997,-18.86266147593754,-26.979742323957733,-26.98053837276305,-17.700929969763937,-27.661115260011247,-36.96624185476621,-45.36100944450356,-54.069310460034856,2.350918225121899,1.358429128278478,1.4672590892366595,1.2221254184549475,3.4221514753328446,3.992310865644759,5.922157014686292,8.389253920665528,10.163151738929,12.050425513493217,-10.963306854712378,-16.359050295782318,-22.782087230718744,-29.477933095316484,-36.7959096813242,-6.570495383149115e14,31.0,1.0,1.0,-6.570495383149115e14,1.9168572141364625e15,-1.011179672725245e14,-1.011179672725245e14,5.0,0.0,3.618415657969973e-8,3.618415657969973e-8
8,1,3.2526799145383993,1.1911490612353173,0.4801359371513527,-2.6350707364271986,0.21709196793405383,-18.35990765566656,3.0350139183834597,4.660262540038305,7.5411396202844205,-16.57182622223613,22.982089473452465,13.542306410120844,15.588068258818929,1.77156276723747,3.9266576871783903,-8.286877833881135,5.954524847755434,8.678035000920584,1.1796269761650546,-1.8454275574903525,17.48065831108293,-8.332546866621541,-7.192592700435082,-1.6988253625216894,0.6215491723640317,0.28205061086393757,0.0964002167720307,0.6386377826337589,0.2307203655050732,0.13064185186116783,0.2809454416044011,0.515585319581062,0.20346923881453693,0.09190947027862924,0.6429785139036469,0.2651120158177238,0.5780778033770073,0.23623128574556493,0.18569091087742773,0.4733772520884296,0.44966461574996747,0.07695813216160285,0.6749521333644806,0.22333986078081108,0.1017080058547084,0.1419128223279348,0.7524606974313623,0.10562648024070287,0.7455547078197902,0.16513331696602143,0.769492293735433,2.3529279200428967,0.4929416639527778,1.5719288012986892,0.4452990548469048,1.5810577479146137,0.991559617630551,-4.7182208390883655,-2.4796267259880405,-3.322711379612301,-8.584758018884216,0.5936587388401747,1.9327850667694237,-5.762246322781937,1.7428527627997068,1.7877033935620512,4.743207214577322,-4.836445174847367,-9.484744832611291,-13.930787921650822,-2.098742459351894,-3.999421685519058,-6.934640897373148,-5.412723103603819,-10.656928032193933,-14.774258767918942,-8.257417975602118,-16.153926097176385,-24.820779731193475,1.3799185285515458,1.3133351656982417,5.118493425254793,2.190688978359819,4.35254062590502,6.316849693570038,-7.783489497500753,-14.95932331418562,-19.18626055546328,6.4183775170223925,5.266798019354805,1.2807637907773965,2.1659329520759196,0.7814785125225479,0.32126934509125893,3.716049775990953,0.3180202016964924,-1.567572311973802,-2.7999309501660643,12.04480459842483,2.007705358105491,-0.9118145102457238,3.930753540911199,-2.0527504848737577,0.45427490756443595,1.2060446563939304,3.1240382003145055,1.2982875197838688,-9.27777965033373,-4.462175641772318,3.229811252471128,1.7460203458825465,-12.396544012219472,-18.094650853025076,-16.328153818935537,5.333145581295552,1.8610329952786078,2.484836638889151,3.298633364766962,6.537901676491734,4.562371197459816,7.212292652649318,10.218351396602973,7.8505698857958475,-16.99023777028213,-13.38999198315545,-14.45157663366129,20.5465274292262,20.523600130545148,16.89302129813091,14.418585265929682,13.664123708471575,11.28993661339685,19.965319053661787,15.795711109635475,12.254505763590325,2.665014855620901,2.413325384769065,-0.49620058325275274,6.475482177404206,2.493328801567217,1.4384561384745085,-8.513121892264381,-9.083934815439514,-7.3109507146076975,5.683796962756959,4.793274038548875,7.212527447702132,8.532183703783113,8.648456893055686,8.60402830100918,6.80096230083889,0.7927744626069391,-1.0831530746410158,-3.6765700362913734,1.5069228523347138,2.196994925984028,7.930083341727282,19.73319644795712,16.31250767357464,-7.558249402183941,-8.729560875503134,-9.231794603254473,-3.449381019412294,-7.91626018403208,-10.977913147970526,-0.8123622303505337,-2.191892001459885,-2.675378726797436,2.1653004083233998,3.464872244507471,4.746658749156754,5.981227934095504,6.835412935061919,-9.26471486250097,-13.929971596018378,-18.75186766626147,-23.47430524891479,-28.04310437356204,-3.7921991056701927,-6.074744570901226,-7.3413244525591175,-9.512159931087774,-12.253288731688558,-13.018015277558733,-16.213797176536268,-18.862661510519377,-26.97974228532646,-26.980538406976283,-17.700929964277893,-27.661115274355016,-36.96624189969132,-45.36100942621878,-54.069310496830354,2.3509181522048115,1.358429147890178,1.4672590396124807,1.222125430739864,3.4221515091475765,3.992310894565149,5.9221570288632615,8.389253886614155,10.163151696100574,12.050425529002068,-10.963306835186971,-16.35905029385509,-22.782087287040515,-29.477933134144962,-36.795909644401135,-5.923557156863921e14,1.0,1.0,1.0,-5.923557156863921e14,6.538665527155634e14,-3.182985599448875e12,-3.182985599448875e12,1.0,0.0,3.618415657969973e-8,3.618415657969973e-8
9,1,3.2526799463796157,1.1911490596668648,0.4801358296117549,-2.63507073779045,0.217091980752586,-18.35990762250751,3.0350139552163826,4.660262524547262,7.541139630448477,-16.571826208160015,22.982089439159854,13.542306443193722,15.588068286137556,1.771562792524622,3.926657638872046,-8.286877814397418,5.954524828586555,8.678034947628557,1.1796269487203601,-1.8454275472818216,17.480658314152937,-8.332546872028518,-7.19259263611436,-1.6988253624651626,0.6215491710299004,0.282050607799805,0.09640022117029456,0.6386377756860396,0.23072037358846678,0.1306418507254936,0.2809454434177685,0.5155853283356971,0.20346922824653435,0.09190947514642508,0.642978509780894,0.2651120150726809,0.578077802840748,0.23623128800213095,0.18569090915712105,0.4733772629135781,0.4496646080913251,0.0769581289950968,0.6749521463851689,0.2233398512257701,0.10170800238906108,0.14191282963748575,0.7524606962047123,0.10562647415780191,0.7455546622631565,0.16513332797596175,0.769492297633746,2.3529278059143888,0.49294165973549114,1.5719288357123782,0.44529902408350697,1.5810577253795473,0.9915596264976932,-4.718220820196576,-2.4796266989077123,-3.322711371820593,-8.584758016884287,0.5936587035924801,1.9327850805566824,-5.76224626889521,1.7428527479781402,1.7877033844586254,4.743207189833951,-4.836445188183171,-9.484744874486891,-13.93078792258707,-2.0987424879253602,-3.9994216905181768,-6.934640900423776,-5.412723193760385,-10.656928096219811,-14.774258781584132,-8.257417959779803,-16.153926143505732,-24.820779763365394,1.3799185350345455,1.3133350950363007,5.11849340811266,2.1906889769242017,4.352540669043313,6.316849672123509,-7.783489572067379,-14.95932325815652,-19.186260564017793,6.418377579295594,5.266798343561841,1.280763774245075,2.1659329282436284,0.781478516013107,0.3212693350270718,3.716049890197306,0.31802020715041396,-1.5675723182797214,-2.799930990731371,12.044792185616355,2.007705323308786,-0.9118144902528378,3.9307535310489223,-2.052750424825298,0.4542748321200068,1.2060446718932512,3.1240381871817426,1.298287540889661,-9.277779669705675,-4.462175629445899,3.2298112225200657,1.7460203967181982,-12.396543954941727,-18.094650913195597,-16.328153834957273,5.333145547742934,1.8610330038319474,2.4848366050527217,3.2986333776541166,6.537901388271094,4.5623711343210385,7.212292242795643,10.21834300493846,7.850568907616686,-16.99023771990723,-13.389991969741109,-14.451576676616783,20.451246749668528,20.4282453712304,16.890453316750012,14.418396561807691,13.664039764324011,11.289929114553349,19.87023239817038,15.794682059135507,12.2544839301477,2.6650148406721215,2.413325339199936,-0.4962005557530002,6.475482116731017,2.493328758793597,1.4384561244375633,-8.513121812227626,-9.083934835419958,-7.310950758731545,5.683796878756642,4.7932739985425235,7.212526949470848,8.532181948847184,8.648454951617575,8.604026424036833,6.800962045416369,0.7927745032119199,-1.0831530464362455,-3.676570049920545,1.5069228434439923,2.196994916139749,7.930082781090854,19.638860893522473,16.308710254387098,-7.5582494231689905,-8.729560778074296,-9.23179457978691,-3.449381071674485,-7.9162601349563815,-10.977913172227144,-0.8123622208575115,-2.191892042813573,-2.6753787242130644,2.165300426718072,3.464872242925213,4.746658801591193,5.981227912374149,6.83541294447168,-9.264714845378954,-13.92997163875939,-18.751867707858445,-23.4743052521307,-28.04310438963163,-3.7921991502794716,-6.074744504304549,-7.341324386422434,-9.512159892809285,-12.253288775464052,-13.018015230281256,-16.213797185293366,-18.86266149533244,-26.97974228874997,-26.980538432405062,-17.7009299751862,-27.661115310021735,-36.966241924679586,-45.36100936343757,-54.06931056579693,2.350918169474986,1.358429143723765,1.4672590110430233,1.222125410535676,3.4221515159874647,3.992310885371168,5.92215705184018,8.389253910096075,10.163151675165372,12.050425502389334,-10.963306820055015,-16.359050286292838,-22.782087281728455,-29.477933163228524,-36.795909648758425,-5.3969960746509844e14,1.0,1.0,1.0,-5.3969960746509844e14,5.900085229291812e14,-2.3471927573165e12,-2.3471927573165e12,1.0,0.0,3.618415657969973e-8,3.618415657969973e-8
10,1,3.252679889711124,1.1911490917151455,0.48013581967160907,-2.6350706984905123,0.21709193340471497,-18.35990759689634,3.0350139926571367,4.6602624627180695,7.5411395774358985,-16.57182618119565,22.98208944212083,13.542306437192648,15.588068249215295,1.7715627827641853,3.926657641379106,-8.286877820258782,5.954524804414451,8.678034975287769,1.17962697549985,-1.8454275246365135,17.480658339564336,-8.332546892974415,-7.192592600594097,-1.6988253560215596,0.6215491717128476,0.2820506057616498,0.09640022252550251,0.6386377668635963,0.23072037866955228,0.1306418544668514,0.28094544486889855,0.5155853227798961,0.2034692323512053,0.09190947704199641,0.6429785018630307,0.2651120210949729,0.5780778035962781,0.23623129259943199,0.18569090380428988,0.4733772646326005,0.4496646100691299,0.07695812529826962,0.6749521488180454,0.22333984737115098,0.10170800381080358,0.141912831734165,0.7524606930349422,0.10562647523089275,0.7455546419232891,0.16513332448157403,0.7694923052388317,2.352927997560703,0.49294165220339453,1.5719287922361658,0.44529907522148154,1.5810577784145066,0.9915596091376031,-4.718220859312516,-2.4796267083511934,-3.322711373238015,-8.584757968133047,0.59365875556773,1.932785112852471,-5.762246328947886,1.7428526727044615,1.7877034582088425,4.743207151490532,-4.836445242064079,-9.484744861253908,-13.930787937485874,-2.098742517124511,-3.999421716613944,-6.934640866157687,-5.4127231712283335,-10.656928074606505,-14.774258823227028,-8.257417903150571,-16.153926134236187,-24.820779821807932,1.3799185376235157,1.3133350782178654,5.118493408096829,2.1906889708193065,4.352540657145977,6.3168496754954875,-7.783489526963588,-14.959323183658794,-19.186260533257595,6.4183772670592285,5.266798549576261,1.2807637926670952,2.165933054249989,0.7814785014925326,0.32126932998709534,3.7160498050343964,0.3180202030682019,-1.5675723095504195,-2.799930969161838,12.044779828264208,2.0077053100756825,-0.9118145117760174,3.9307535702665573,-2.052750429225924,0.454274847968369,1.2060446876250688,3.1240381947735227,1.2982875301735728,-9.277779714863835,-4.462175660014823,3.2298111966502385,1.7460203978977225,-12.396543952376469,-18.094650916512563,-16.328153858099505,5.33314547546291,1.8610330307995855,2.4848365406442996,3.2986334066907275,6.537901244074174,4.562371109340822,7.212291941340847,10.218334634501748,7.850567950880944,-16.990237747648997,-13.389991946164262,-14.451576678372954,20.36462534711321,20.34156313074862,16.88789186858641,14.418207925533293,13.663955862419513,11.289921522755728,19.783770779941,15.79365405053979,12.25446209414928,2.665014844947245,2.4133253088164666,-0.4962005569897408,6.475481991444046,2.4933287256432584,1.4384561902782782,-8.513121739688051,-9.083934892493666,-7.310950793144453,5.683796812271145,4.793273940153172,7.212526444734274,8.532180136950993,8.648453057439893,8.604024617382544,6.800961843543207,0.7927745333898066,-1.083153060973812,-3.676570006828406,1.5069228166987583,2.1969948925191782,7.930082195074037,19.553017646196384,16.304927158820806,-7.558249432582993,-8.729560780170166,-9.23179461848044,-3.4493810794123183,-7.9162602034957015,-10.977913105870512,-0.8123621577483535,-2.191891991244697,-2.675378752978176,2.1653004218486016,3.4648722174612927,4.746658766405565,5.981227954348766,6.835412930873596,-9.264714870598588,-13.929971670458139,-18.75186774442923,-23.474305225494412,-28.043104430791352,-3.7921991233588366,-6.074744485535629,-7.341324339492303,-9.512159872672468,-12.25328880269872,-13.018015211365919,-16.213797193283316,-18.862661497272185,-26.9797423128786,-26.980538414359902,-17.7009299268199,-27.6611152849831,-36.96624195634124,-45.36100934561134,-54.069310594069826,2.3509181489056528,1.3584291573249714,1.4672590727968742,1.2221253782002754,3.4221514745831048,3.9923109482584898,5.9221570751007,8.389253912929066,10.163151656537323,12.050425427707037,-10.963306791997177,-16.359050255630883,-22.782087271069244,-29.477933209979465,-36.795909624207354,-4.959661312070539e14,1.0,1.0,1.0,-4.959661312070539e14,5.379169371134189e14,-1.78267035178075e12,-1.78267035178075e12,1.0,0.0,3.618415657969973e-8,3.618415657969973e-8
11,1,3.2526798571430877,1.1911491661743336,0.48013584407023646,-2.635070694211432,0.2170919470897173,-18.359907724160575,3.0350139593192216,4.6602624383779325,7.541139520016109,-16.57182615580874,22.98208931638789,13.542306445944677,15.588068194940895,1.7715627850140028,3.926657779475026,-8.286877800081971,5.95452475429949,8.678034980209546,1.1796270129694026,-1.845427502587456,17.48065831532307,-8.332546879585857,-7.192592551958409,-1.698825371843792,0.621549152583219,0.2820506218915427,0.0964002255252383,0.6386377568225496,0.23072037755651587,0.1306418656209345,0.28094545029700196,0.5155853304740637,0.20346921922893424,0.091909477114992,0.642978522235051,0.265112000649957,0.57807781011929,0.2362312819939662,0.1856909078867437,0.4733772197123888,0.44966463570831205,0.07695814457929917,0.6749521439616212,0.2233398563801846,0.10170799965819421,0.14191284117941508,0.7524606991370969,0.10562645968348805,0.7455545734853462,0.16513332060105168,0.7694922794997929,2.352928060749077,0.4929416694030063,1.571928890838426,0.44529905700471867,1.5810577445136673,0.9915596434584872,-4.71822096016034,-2.4796268080861776,-3.322711284138542,-8.584758002040997,0.5936588315948531,1.9327850797466433,-5.762246338847478,1.742852776454255,1.7877034319367697,4.743207246616819,-4.836445286752883,-9.484744770970568,-13.930787984967171,-2.098742542771564,-3.9994217464522737,-6.93464085148277,-5.412723136201447,-10.656928102236405,-14.77425877091717,-8.257417987611689,-16.153926209508793,-24.820779810777083,1.3799185479515186,1.3133350382702884,5.1184933190649815,2.190689067386142,4.352540655570164,6.316849772170753,-7.783489528874665,-14.959323097858631,-19.18626064565102,6.4183769782884115,5.266798749274223,1.2807637982020386,2.165932976897917,0.781478464434969,0.32126929394990006,3.7160496063036517,0.3180201840777492,-1.5675722677941684,-2.799930897869988,12.044730276741106,2.0077051721502777,-0.9118144668551436,3.930753433861633,-2.052750401359891,0.4542748039368196,1.2060447074852862,3.1240383191755985,1.2982875391172974,-9.277779668419567,-4.46217574512357,3.2298111960260614,1.7460203325907986,-12.396543955326312,-18.094650951927335,-16.32815378979757,5.3331452784508615,1.8610329734740199,2.4848365704843407,3.298633299619613,6.537900286197912,4.5623709390976135,7.21229053038285,10.218301132264132,7.850564232377407,-16.99023777410318,-13.389992007504638,-14.451576677628456,20.05902085245882,20.035770102162218,16.877685355856432,14.417453829499214,13.663620003173083,11.289891457745043,19.47866151478112,15.789548356875391,12.25437486404925,2.6650148324293825,2.4133253637470338,-0.49620061980619257,6.475481433391409,2.4933287370631327,1.438456289338118,-8.513121852739074,-9.083935010180202,-7.3109507420047075,5.68379638938803,4.793273675491392,7.212524655872259,8.53217329613169,8.648445280748643,8.604017296531222,6.800960865000453,0.7927744944358587,-1.0831530065351043,-3.676569914500744,1.506922784948763,2.1969948643647172,7.9300799289188735,19.249827962917877,16.289880356996488,-7.558249599365431,-8.729560779598861,-9.231794599941761,-3.449381075698508,-7.91626014207789,-10.977913105753565,-0.8123621119430028,-2.19189195476579,-2.6753786966994464,2.1653005441638804,3.4648722946884347,4.746658747273582,5.981228000607804,6.83541296841822,-9.26471481183784,-13.929971682481211,-18.75186774551183,-23.47430523507326,-28.043104312267168,-3.792199116334314,-6.074744584199768,-7.341324290690168,-9.512159861051359,-12.253288724688794,-13.018015235689415,-16.21379715320079,-18.862661533062262,-26.97974221653316,-26.98053840579089,-17.700929822031128,-27.661115236525994,-36.966242013240915,-45.361009354016694,-54.06931057684218,2.3509181096644562,1.3584291386465572,1.4672590330079325,1.222125396964577,3.4221515158263456,3.9923109094549596,5.922157122378347,8.389253898230534,10.163151739980805,12.050425458340618,-10.963306712006002,-16.359050089125915,-22.782087336234305,-29.477933267214,-36.79590972039681,-3.68566628416718e14,3.0,1.0,1.0,-3.68566628416718e14,4.9198811404682106e14,-3.9780171603170625e12,-3.9780171603170625e12,2.0,0.0,3.618415657969973e-8,3.618415657969973e-8
