parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
"logmu[25-29, 2010]",-6.214547111279505,0.05137522428683934,0.0013623132882762232,1421.8540539208218,735.9071284845452,0.9990309798542835,3.55402206599567
"logmu[25-29, 2011]",-6.365120074623874,0.054062238128346,0.0013165452346311144,1738.0997591016287,654.9009668146749,0.9995578352316719,4.344499971508986
"logmu[25-29, 2012]",-6.537255431931407,0.05540943111304017,0.0014143106711907644,1498.8302142886848,749.2338548441418,1.0027852226127318,3.746429276671486
"logmu[25-29, 2013]",-6.802373378421962,0.06141802608833623,0.0016620689946100112,1381.0283808171644,694.3144337803716,1.0021882230142591,3.451975486271529
"logmu[25-29, 2014]",-6.8755580359089,0.05551447277725699,0.0012303136089758353,2034.7669971059834,737.6082856199695,1.0008355687335204,5.086040150838938
"logmu[25-29, 2015]",-7.151042311576656,0.05472876836466278,0.0013656560746124545,1597.542843478902,764.1408505643607,1.0005726378805695,3.9931682871677183
"logmu[25-29, 2016]",-7.264311751596068,0.054369057669749164,0.0014093514503393165,1500.2141084654786,659.7857628113956,0.9997724931100478,3.749888415412038
"logmu[25-29, 2017]",-7.566817567714457,0.05148953680829378,0.0013711890849366637,1406.767017025995,763.0072577836256,1.0005201786971858,3.5163109789211235
"logmu[30-34, 1997]",-6.455367630053277,0.057762970554135144,0.0016689538810906515,1199.7410430614195,768.777519875406,1.0001852618811906,2.9988353085628217
"logmu[30-34, 1998]",-6.588125738985165,0.06144680159722633,0.001503087887701537,1655.620658779883,838.5172661208037,0.9998343359642132,4.138337783682022
"logmu[30-34, 1999]",-6.563716889883568,0.06168958982255898,0.0015460122550622808,1604.0011903536333,582.565493550126,1.0010189259693356,4.009311369672814
"logmu[30-34, 2000]",-6.469252185541491,0.05498537308077098,0.0014137230724036443,1499.7757783101163,398.28963592066196,1.0000587607461253,3.7487927790209095
"logmu[30-34, 2001]",-6.523351309989862,0.05756053007962282,0.0016664021621021876,1225.0663642065128,675.6094675674182,1.0007789178871525,3.0621376917644527
"logmu[30-34, 2002]",-6.64989820536652,0.06044760500982424,0.0016079045702593958,1429.7243390401427,701.3737581653947,0.999088014275078,3.573694385318889
"logmu[30-34, 2003]",-6.791423368216421,0.06496842443671581,0.00153332484986954,1785.227469796635,664.9315853573029,0.9992829456033033,4.46229892792652
"logmu[30-34, 2004]",-6.607871512780493,0.0647445556151702,0.0016798137247250836,1499.3676807245645,786.8295309463609,1.0002596480792627,3.74777271101876
"logmu[30-34, 2005]",-6.707939019639946,0.06494023589634028,0.0019748691338525933,1083.3195478841872,726.2589688884489,1.0011395167197,2.7078317687303617
"logmu[30-34, 2006]",-6.653278458226519,0.06449785595359127,0.0018583192633612575,1209.5386562157248,572.2844361151281,1.0040202125475455,3.023325116956637
"logmu[30-34, 2007]",-6.282027982997237,0.054870300948301365,0.0015706212557840228,1224.3754889992974,842.7230292389993,1.0008702039062665,3.0604108016349616
"logmu[30-34, 2008]",-6.298361486763925,0.05375293996004157,0.0014476337384177248,1364.8774160282328,743.7114377657649,1.001777885374704,3.411605038201492
"logmu[30-34, 2009]",-6.322895918943038,0.05192987094136694,0.0014355665564762025,1304.4833604303203,782.6512651793133,1.0019107260454483,3.260645939651211
"logmu[30-34, 2010]",-6.3007939330422635,0.05451673482529945,0.001661322643578785,1107.566862773098,480.00357043905535,1.0054278702805661,2.7684396011015546
