parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
beta(65-69),0.11720001372736744,0.005222227174819302,0.00012355322264087843,1758.7991143315908,717.2316567551903,1.0013253413447363,2.034938192055303
beta(70-74),0.10008724463406982,0.005288306899125455,0.0001257595181837669,1787.6838869337944,643.5050893137967,1.0004075109798913,2.0683579990463903
beta(75+),0.05677364238572673,0.005321390481750225,0.00018148025356251092,884.1190173559927,491.44048092378745,0.9993907371450946,1.0229295319061213
sigma,0.5034862211372095,0.08928863676038779,0.00675451813720542,179.83843508411854,567.6416720959102,1.0234855301563068,0.208073848212739
c,-0.5184186613615172,0.10578975933743266,0.004210886270978625,638.9279657445505,569.7753554138056,1.0008927193299124,0.7392424233508356
kappa(1998),-0.6344751722856078,0.4754347829741554,0.05552477857681834,73.64048701181221,212.18925843295307,1.0321267178500166,0.08520236238510913
kappa(1999),-1.1783540806843043,0.5449187278026528,0.05855667021553291,85.89190126297052,232.08112696544688,1.0286479593310185,0.09937730173049726
kappa(2000),-2.0321596568865083,0.5831195948264133,0.0686819889852524,70.23941858269163,207.85464547976994,1.034109073768522,0.08126731148372109
kappa(2001),-2.7156093531755237,0.5803098111138394,0.0674054490069589,72.81242633807082,310.84794110127984,1.0307365176880168,0.08424429259953514
kappa(2002),-3.3301502849853515,0.5706975862831335,0.06686696356649205,72.49786849664741,244.42131108405928,1.0361762304552746,0.08388034781476292
kappa(2003),-3.690721161875474,0.5756581912848672,0.06254786548805788,82.46226624264247,276.8831953750121,1.0324351705891657,0.09540919915936978
kappa(2004),-4.271579413314943,0.5837218382987097,0.07039339675752496,67.93509907656886,244.15673478606845,1.0433813510091092,0.07860120383589612
kappa(2005),-4.532033091986977,0.5794978799202487,0.06405457978014693,80.69091780600469,267.53624184270376,1.0275623329350092,0.09335974134705928
kappa(2006),-4.760738249374026,0.5843026226489781,0.07358546070130767,61.665578905553815,186.48087479147625,1.042896870792109,0.0713473418468263
kappa(2007),-5.270085075943646,0.5862004651125914,0.0624101533110424,84.31490931865109,222.55052098114464,1.031328679864987,0.09755271522149238
kappa(2008),-6.508261162501763,0.588705240290044,0.0639248083988143,84.29295261047727,218.9800092566996,1.0308587824194595,0.09752731121504808
kappa(2009),-7.336219365693757,0.5981882557142384,0.06395641158375674,88.74083168869885,222.6653687613063,1.0308401944994303,0.10267352657083452
kappa(2010),-8.334928825710078,0.5933088856046301,0.06256863268171886,88.27801995477208,224.5579631714212,1.0368975441748534,0.10213805139039764
kappa(2011),-9.509426569085441,0.5849171656211469,0.06783075780158301,72.96890623635608,236.46324279203202,1.037871006281769,0.08442534051951354
kappa(2012),-10.444829967768785,0.5846007015613337,0.06994119972698164,70.49276876878203,266.5509952491869,1.042839145944548,0.08156043874620303
kappa(2013),-11.084823904085402,0.6015027986229793,0.07538626636530371,63.77481151847907,232.3446054343644,1.049575523612289,0.07378773311436533
kappa(2014),-11.34377560059832,0.5787198792145032,0.06767924895749286,70.26127518803555,257.3464316072791,1.0409488249105971,0.0812925996707577
kappa(2015),-11.392233757335564,0.5935287912664026,0.07142506201519508,67.80625302433208,175.84340415264967,1.0480499329387727,0.07845212839546879
kappa(2016),-11.232306611245336,0.5777011448626528,0.06244248022701921,83.3622845998713,246.133451112795,1.0396570468418282,0.09645052429636353
kappa(2017),-11.212857819766942,0.5821797122292434,0.06581199130134464,75.27164147885419,236.40064425698966,1.039505110285444,0.08708961516746387
kappa(2018),-10.805242989938586,0.6098930879903305,0.061575846196019024,97.28523453290182,219.12894110207466,1.020947479759808,0.11255943766454259
Sigma,0.09120064852320955,0.005231247260873611,0.00015684555960910297,1108.4439149950813,867.7390603038674,1.001109165152141,1.2824744099510255
"logmu[25-29, 1997]",-6.920124745293374,0.039675649785757786,0.0009079332984970073,1931.2584325776986,674.52994642155,0.9997349015433297,2.2344743701299645
"logmu[25-29, 1998]",-6.862942295567253,0.03866928540011418,0.000900684212900739,1842.0828149659285,742.0334205513086,1.0014188070168744,2.1312977943632236
"logmu[25-29, 1999]",-6.914968497842189,0.04172416390866722,0.0009413444779113471,1973.0853352507386,908.0965311802444,0.9992154598361801,2.2828682776610676
"logmu[25-29, 2000]",-6.823426064968522,0.039916167878640975,0.0009403985871853744,1815.7386172854121,793.4008065725504,0.9995848814988403,2.100817443558913
"logmu[25-29, 2001]",-6.846824621778733,0.044523287546212584,0.0012425344445655883,1278.8957158645592,597.612744071731,1.0011565454072593,1.4796878817270362
"logmu[25-29, 2002]",-6.8090806736951155,0.04248484683899092,0.0009392879544883506,2012.6633923691477,694.2048177891506,0.9997814872144144,2.328660261146461
"logmu[25-29, 2003]",-6.907894360374444,0.04603271648954021,0.0009098746815024673,2549.7513731846907,523.5680698816366,1.003386448713314,2.950073380899352
"logmu[25-29, 2004]",-6.93607929066162,0.04309925837576832,0.0010518091631631754,1684.1607239139546,511.054150642821,1.0014439289902737,1.9485812511080682
"logmu[25-29, 2005]",-6.87276672081028,0.044054970014977844,0.0011740916369811216,1402.9636981887652,802.1059614110038,0.9991725789588932,1.6232350745732853
"logmu[25-29, 2006]",-6.973751749543447,0.045066642717731385,0.0012232120973202697,1336.6988420920636,729.8368630839418,1.0012550923941774,1.546566349098362
"logmu[25-29, 2007]",-7.289404534809112,0.0498795925937601,0.0013134018952316252,1423.027766598695,583.2867209133084,1.0005038744593167,1.6464492886143773
"logmu[25-29, 2008]",-7.22969630532212,0.047181745029058475,0.0010583932638694713,2039.3020646124342,908.5485131033757,1.0003572413173962,2.359481320295168
"logmu[25-29, 2009]",-7.369363921677696,0.049395573118617794,0.0011641295605546022,1816.3165730763328,704.3688625956,0.9994480466221565,2.1014861409119425
"logmu[25-29, 2010]",-7.484776357320162,0.05126468587245889,0.0012069670349070137,1828.222181833858,793.0973310498686,1.0001812603263271,2.1152609818036283
"logmu[25-29, 2011]",-7.619598577364967,0.05676790159080946,0.0013197945387050866,1833.1413960129887,632.1015400057785,1.008761650688205,2.1209525339123623
"logmu[25-29, 2012]",-7.773869138029989,0.0582873084148836,0.001803149953306759,1058.0595411871182,581.6397711549076,1.0011852741913487,1.2241794712572565
"logmu[25-29, 2013]",-7.798349612574841,0.05699398109857697,0.0016388713660625762,1228.7276366121023,907.0436785525187,1.0085001483690605,1.4216431967706877
"logmu[25-29, 2014]",-7.8178607626315655,0.05645057330652499,0.0013633999454239554,1735.9988145269513,644.183331015838,0.9997895672004532,2.0085581464408246
"logmu[25-29, 2015]",-7.750165968872903,0.054758064179044094,0.001624313296950257,1126.0451150093638,727.6721613239255,1.0017679318951176,1.30283907459249
"logmu[25-29, 2016]",-7.818521382713787,0.05678483648383261,0.0015041842735217937,1449.9480798825348,773.1527165306895,1.0003536735623277,1.677596207666698
"logmu[25-29, 2017]",-7.798278375907962,0.0583287717720354,0.001467772579972124,1554.9089872661702,855.7993062618774,1.0005393793833397,1.799036432060324
"logmu[30-34, 1997]",-6.941328363690203,0.03616153206806227,0.0008526798756052266,1803.538934047204,516.6727837279956,1.0065918674587235,2.0867023572195382
"logmu[30-34, 1998]",-6.861499014906537,0.037322253651329414,0.0007041974623629291,2834.774270277662,520.3245641346199,1.0015464645304282,3.2798461071752336
"logmu[30-34, 1999]",-6.798559457340944,0.03348130319770868,0.0009123349458300571,1356.4333371189161,782.5409575849512,1.000872219988932,1.569399245307961
"logmu[30-34, 2000]",-6.831006955287554,0.03750375184633325,0.0010148906501209925,1374.402944847624,868.2806531827257,0.9995071795723705,1.590190159270467
"logmu[30-34, 2001]",-6.834925467517223,0.03766539179502469,0.0009755766228668147,1482.1864399379117,812.3919837666263,1.005468791757988,1.714896129864378
"logmu[30-34, 2002]",-6.802036734468672,0.04097264654542619,0.001007305137970023,1743.583513750119,618.2211533786731,0.9993538673055408,2.017333676288838
"logmu[30-34, 2003]",-6.880991706868752,0.04129033827325618,0.0009187856115030284,2036.738412041093,703.3676562446088,0.9992182522113524,2.3565151631678
"logmu[30-34, 2004]",-6.866633570763619,0.04207737001051716,0.0009061298207345274,2157.4373157221353,563.5414002957136,0.9990412715502041,2.4961643174335504
"logmu[30-34, 2005]",-7.0013521530828395,0.04426514867544235,0.0012011987644779286,1349.7189957598036,650.8820245713972,1.003633136001636,1.5616307232778899
"logmu[30-34, 2006]",-6.929241487276933,0.040334354056589604,0.0011363219048181993,1300.5964845427152,664.9315853573037,1.0022144019703938,1.50479576506647
"logmu[30-34, 2007]",-7.059116985468105,0.044459598452506216,0.0013657681901361963,1078.7128100971995,676.4312286336012,0.9990886586974522,1.2480753928286552
"logmu[30-34, 2008]",-7.093816442732971,0.04770447682504618,0.0010934715057589277,1918.1056739997694,668.9661872975003,0.9998309465498039,2.2192565714950803
"logmu[30-34, 2009]",-7.176667131376588,0.045521060645170794,0.0009443873873021825,2340.548628939971,826.4152205650246,1.0057661862613883,2.7080248998207463
"logmu[30-34, 2010]",-7.273698114349574,0.04494214697056019,0.001190214846168718,1460.0903112926683,678.6207206436088,0.999858636033768,1.6893308133308513
"logmu[30-34, 2011]",-7.436374478099141,0.04621153854210449,0.0012837422992238363,1334.8685395832704,871.8009386339695,1.0036707591985206,1.5444486811692573
"logmu[30-34, 2012]",-7.43745592654985,0.05071380652877996,0.0012073670001831812,1791.1868956493026,725.8953913584207,0.999436031868956,2.0724109953005985
"logmu[30-34, 2013]",-7.506755607502464,0.05143366814719456,0.0015367009037842683,1127.2364638227205,715.2176582626759,0.9998473099734556,1.304217470328879
"logmu[30-34, 2014]",-7.538421415912184,0.0504001256836579,0.0012050594770394302,1771.626636686032,615.9503877551406,1.00000363252157,2.049779690971122
"logmu[30-34, 2015]",-7.535449783714191,0.05092817687975858,0.0011290465595336404,2037.7137556159366,660.1217045401545,0.9990645255492148,2.3576436399077827
"logmu[30-34, 2016]",-7.625810555564551,0.05224827377604082,0.0016419741815591287,1018.0255975928256,716.6564572548627,1.00261843722049,1.1778600251449733
"logmu[30-34, 2017]",-7.479668042937731,0.04952482027927583,0.0013171008157053532,1423.1511896771578,729.4560779141292,1.0077095887917267,1.6465920896506632
"logmu[35-39, 1997]",-6.563233724411416,0.03402531361380759,0.0008439008402924574,1595.0434582007565,633.4879458666261,1.0014251043991795,1.8454721887406775
"logmu[35-39, 1998]",-6.578356396697811,0.03363525416591418,0.0008409420488214185,1613.7192526045803,641.9389209513557,1.0000751234724332,1.8670801637445522
"logmu[35-39, 1999]",-6.629725315432747,0.03223757879632327,0.0007588976506940356,1827.6816491054833,644.6347778951471,1.0083621467768604,2.1146355830960317
"logmu[35-39, 2000]",-6.621930350751209,0.03740781358035087,0.0009130173342604115,1699.1304988767731,595.6327252349236,1.0000793086548885,1.965901345569163
"logmu[35-39, 2001]",-6.644817700515397,0.034453399508735785,0.0007195376780839347,2318.645428872024,734.3954095479961,1.0019876869921842,2.682682802486661
"logmu[35-39, 2002]",-6.649915019986052,0.03456167011686894,0.0007798034719501995,1935.7873086092804,811.9149134408448,0.9993180103910123,2.2397142993115597
"logmu[35-39, 2003]",-6.743590526360727,0.035665062832295855,0.0009281320748275559,1470.6347633984155,737.2111659514579,1.0019424488926556,1.701530790081714
"logmu[35-39, 2004]",-6.683434044964595,0.036591960177529526,0.0009924225570951356,1372.9923081553598,586.7527018879271,1.0008021150878335,1.5885580465085192
"logmu[35-39, 2005]",-6.70405171534155,0.03570434245629283,0.0009784870805129363,1323.0703870955458,507.5427242529458,0.9991904514705331,1.5307981676470879
"logmu[35-39, 2006]",-6.728190559268545,0.03588013745610217,0.0008498606408045703,1787.3220879332594,683.5321684894147,1.0118089051554537,2.0679393960359405
"logmu[35-39, 2007]",-6.912712396162199,0.037335399903681246,0.0009792585712154471,1442.1719704231848,679.6304456244357,1.0000055249710464,1.6685992153464877
"logmu[35-39, 2008]",-6.931928265865803,0.03824266839909547,0.000979583041600269,1522.4172277995767,828.301743039458,1.0077111661053841,1.761443325646478
"logmu[35-39, 2009]",-7.083732665854199,0.04035293716668435,0.0010111907071504752,1602.0334014751777,841.1763023263525,1.007063701766472,1.8535595833803011
"logmu[35-39, 2010]",-7.123966259476356,0.039198757404556805,0.0010419026399331015,1416.386883257963,717.2316567551914,1.0052275098636125,1.6387657578296948
"logmu[35-39, 2011]",-7.207765494836995,0.04150478699141574,0.001297793742393617,1012.2587024068874,673.8316720115287,1.0076550418931807,1.171187702440339
"logmu[35-39, 2012]",-7.3343791558628535,0.04216939418339865,0.0010892167420953757,1512.2677717113709,669.9728030373142,1.0031135613043973,1.7497003609985071
"logmu[35-39, 2013]",-7.382942838888566,0.0432826192071842,0.0010445670024421107,1701.6461893737094,819.9563577362109,1.0027058487818425,1.9688120103687365
"logmu[35-39, 2014]",-7.346376160987417,0.041833699952131397,0.0010501725334416399,1575.0988953481888,714.3864003551269,0.9998821732402471,1.8223962431469924
"logmu[35-39, 2015]",-7.31516279383033,0.04237451959272448,0.0010800491347295392,1510.4620964500264,780.1352982520071,1.0008513242913557,1.747611186901353
"logmu[35-39, 2016]",-7.338026199562532,0.0456998327595303,0.0011318881068413732,1622.1942898418033,792.1886015840902,0.9995819627169373,1.876885818530585
"logmu[35-39, 2017]",-7.231565944581584,0.041924288609150026,0.0009936761755284858,1747.9273201335398,660.8856848709818,0.9998186382753175,2.0223594790860355
"logmu[40-44, 1997]",-6.187281927695033,0.03015787904482797,0.0007642299170486357,1530.843325303199,713.491657982326,1.002581753650593,1.7711923569487933
"logmu[40-44, 1998]",-6.161477186813116,0.030909755375195115,0.0008022906027382555,1460.7827260846295,834.3284783296301,0.9998956058992238,1.6901319402437687
"logmu[40-44, 1999]",-6.148224322208415,0.02920935862678217,0.0007734426747838393,1447.9424644585629,891.2801332167027,1.0090323059567345,1.6752757019355096
"logmu[40-44, 2000]",-6.182176484533781,0.03009074269904146,0.0007575262298397677,1567.3917614382146,720.8846700742853,1.0050059764952595,1.8134790558361202
"logmu[40-44, 2001]",-6.19516397327374,0.03163661380263893,0.0008485237447792244,1355.663877561015,491.43062343113945,0.9998233634580657,1.568508977267196
"logmu[40-44, 2002]",-6.175577069559576,0.028939159721104675,0.0007285686054700404,1617.4375996807357,780.7019192718207,1.0037915040980465,1.8713823074145879
"logmu[40-44, 2003]",-6.303557411302457,0.030461135011667605,0.0008154867886588529,1393.5015996246377,594.7249198084255,0.9994475918313506,1.6122873855573898
"logmu[40-44, 2004]",-6.317645834197088,0.03118929870706934,0.0007946741914329815,1554.1251085356796,489.81595422250393,1.0001190752653568,1.7981294809744286
"logmu[40-44, 2005]",-6.4403329916454295,0.03264620188958947,0.0007254394748415155,2063.2756665801417,670.3959510279951,1.0068797844899702,2.3872188815934976
"logmu[40-44, 2006]",-6.4811565682095,0.03337849119544897,0.0006094050854411659,3000.0,446.51684081821287,1.00998721020075,3.471012992001629
"logmu[40-44, 2007]",-6.567343087128657,0.03416689584802807,0.0007106178211979382,2322.128094770177,681.1031648689797,1.0020259196694068,2.6867122620130917
"logmu[40-44, 2008]",-6.609977416939882,0.03338767897058678,0.0007554475175092472,1948.2585397908713,559.1950860368063,1.0016413400353426,2.254143567797412
"logmu[40-44, 2009]",-6.749807504455862,0.03376272248272891,0.0007617812074433921,1987.991114185701,842.1223291441091,0.9990935288823017,2.3001143284407872
"logmu[40-44, 2010]",-6.955202914880499,0.03790343249185335,0.0008049567710592646,2209.3903071135464,629.7681287044416,0.9993884959254581,2.5562741534645297
"logmu[40-44, 2011]",-6.99410528060582,0.03698675450544376,0.0008104521787417145,2006.8746448294478,715.8031386952688,0.9992898141052676,2.3219626551738894
"logmu[40-44, 2012]",-7.051988151339218,0.03459673484267155,0.0010027215914838589,1194.3782159925643,685.770545810805,0.9993306568991253,1.3819007683579727
"logmu[40-44, 2013]",-7.065236527734591,0.03728682478372055,0.0010178198214086244,1359.9768131341482,908.0965311802447,1.0005555258897458,1.5734990624032
"logmu[40-44, 2014]",-7.060305346798396,0.036232590393055535,0.0008913729217154376,1642.599001631144,592.310360288278,0.999999086704287,1.9004941584368684
"logmu[40-44, 2015]",-7.0261822865317605,0.03722039696937933,0.00076612573324625,2298.421479594364,776.2163542251429,0.999681111892947,2.6592836055892146
"logmu[40-44, 2016]",-7.057497050354117,0.03730282802795152,0.0009099697278130369,1683.2492203276709,837.6947417528075,1.0049351387124865,1.9475266375113194
"logmu[40-44, 2017]",-6.963504429094465,0.03958416182389432,0.0009226135734670921,1871.0499376558273,720.8846700742847,1.0048932798382886,2.1648128807624047
"logmu[45-49, 1997]",-5.716683265454012,0.025984983846784934,0.0005971089475721754,1888.1570294414435,670.4735901099775,1.0027913468967462,2.184605860043484
"logmu[45-49, 1998]",-5.788688234521631,0.027196448400062717,0.0008317759104950539,1076.8582921557334,695.8831347822688,1.0025054721575164,1.2459297075390787
"logmu[45-49, 1999]",-5.862161926910955,0.026700108203601466,0.0006869218130251442,1526.8813728416123,767.7529819360639,0.9992651495404588,1.7666083607928398
"logmu[45-49, 2000]",-5.913780344211883,0.027180275137083643,0.0007095279811224466,1467.9717988801092,625.7384245244235,0.9997737064425654,1.6984497286016205
"logmu[45-49, 2001]",-5.971689788798758,0.027760284757240513,0.0006850107111266122,1628.8010864091052,734.3665842331741,1.0002524830280208,1.8845299107707907
"logmu[45-49, 2002]",-5.934363899336123,0.026244043818126322,0.000664185670551296,1565.655139894046,681.2568960298048,1.0013276418506865,1.811469777188787
"logmu[45-49, 2003]",-5.986309238607091,0.028173938595960117,0.0006038558390332665,2082.442753521652,595.8113372855846,1.0025387827384777,2.4093952841911
"logmu[45-49, 2004]",-5.998899312431748,0.02581997716204551,0.0005429186370202391,2216.1017327642753,881.3879739085291,1.0012096075862957,2.564039302007374
"logmu[45-49, 2005]",-5.977867729805899,0.028079958686347998,0.0006702232806945392,1733.6513050339493,685.4337620928266,0.9999411285529406,2.005842067791139
"logmu[45-49, 2006]",-5.997416101334908,0.026561674100732877,0.0007202429519090882,1363.1419916807545,682.961608672095,0.9999917694223465,1.5771611876889584
"logmu[45-49, 2007]",-6.132093327829935,0.028169876025057564,0.0006432172205399164,1931.3559584344114,719.5814205979215,1.0017864516621962,2.2345872079685334
"logmu[45-49, 2008]",-6.2186616835706365,0.028310400676544445,0.0007133248836301576,1528.7338066416148,519.5214555055709,0.9994152992650887,1.768751634721717
"logmu[45-49, 2009]",-6.300260534638688,0.030636300809046522,0.0006264683151352401,2359.8666113714967,670.3100978804619,1.0002019400177702,2.7303758891537746
"logmu[45-49, 2010]",-6.464905518412597,0.028995551547953875,0.0006572235155105154,1935.072838085272,681.1601534341945,0.9990182617113547,2.238887653821148
"logmu[45-49, 2011]",-6.69741130184958,0.03096675821831288,0.0007122480141521734,1924.7248832704265,582.4933972932848,1.000206954097534,2.226915025286823
"logmu[45-49, 2012]",-6.7364282983526556,0.03220682455912327,0.0008054482322100643,1601.7255901223577,675.005715536084,1.0025951629780425,1.85320344431206
"logmu[45-49, 2013]",-6.752704595722211,0.03137288078800322,0.0007630225155245338,1718.3880969750721,529.2640525916855,1.001577906099357,1.9881824699671435
"logmu[45-49, 2014]",-6.790768224175162,0.029838571538445345,0.0006783796659740433,1936.477521677792,875.0237878640936,0.9990163045414144,2.2405128788209105
"logmu[45-49, 2015]",-6.6819512821755565,0.030669115323779236,0.0008221853000933998,1393.996018386282,748.3066024395607,0.9995469041570688,1.6128594302057755
"logmu[45-49, 2016]",-6.714529011214497,0.032890384590167424,0.0008852900916146636,1392.1604160263937,820.8214551871839,1.0110469737231427,1.6107356303260016
"logmu[45-49, 2017]",-6.586683216126168,0.030486761017959517,0.0007437284892534432,1688.8397841337398,706.1796871878935,0.9990091241684428,1.9539949440458124
"logmu[50-54, 1997]",-5.280964546655154,0.02489609101479052,0.0006383507555851867,1503.5207475344023,709.9819702108939,1.0008837708709082,1.7395800161453039
"logmu[50-54, 1998]",-5.406453820438264,0.025402777466503393,0.0006548029625130409,1492.0532120032003,662.1289915397456,1.0010067527704394,1.726312027873623
"logmu[50-54, 1999]",-5.496119077831401,0.02429482556006385,0.0005077193203118786,2326.57710775628,727.347031305697,1.0140781976408286,2.691859789305207
"logmu[50-54, 2000]",-5.550623408410374,0.02419220735016236,0.0007554962173193492,1014.6489717108935,814.6575347119349,1.0002976603576301,1.173953254376535
"logmu[50-54, 2001]",-5.631670533465024,0.024998322305203085,0.0005594658682914033,1968.7313651372883,793.0973310498686,0.9992769150143377,2.2778307153842103
"logmu[50-54, 2002]",-5.650460157241284,0.024031457254504507,0.0005240667577001335,2083.6469775904825,661.9494082841512,1.0044240503851425,2.4107885766538306
"logmu[50-54, 2003]",-5.695446020512308,0.02319540210807766,0.0004871384010860091,2229.7097307056074,696.23421256351,0.9990631239621204,2.5797838145572056
"logmu[50-54, 2004]",-5.732188142928795,0.024591137050289015,0.0006093430457242584,1606.0563451204316,767.4708946159519,1.0001973195095735,1.85821414659989
"logmu[50-54, 2005]",-5.6824665501358735,0.02146818496602984,0.0006333685860641228,1144.0016170563233,812.7352177340924,1.0004941331678703,1.3236148252244568
"logmu[50-54, 2006]",-5.700727626631932,0.024444544714874013,0.0007015800960452053,1213.9238866471135,615.4726173816473,1.0037627212078024,1.4045151939510812
"logmu[50-54, 2007]",-5.8441405722198745,0.025947320077807114,0.0006184897701837556,1778.2821896852836,702.7568522511311,0.9998564339009793,2.0574801946142416
"logmu[50-54, 2008]",-5.888557990347204,0.02460243079180456,0.0005252016368369657,2119.1720617542387,799.1664288681592,0.9992575023283673,2.4518912528786134
"logmu[50-54, 2009]",-5.927162376372107,0.02516926868118477,0.0005508183816886507,2057.492302940204,639.0650111084462,1.0003313495056747,2.3805275048162664
"logmu[50-54, 2010]",-6.06146362526207,0.025701912372082223,0.0006214685327717399,1725.483567201082,717.5743036252011,1.00330851316506,1.9963919597467572
"logmu[50-54, 2011]",-6.21351854256792,0.02654018167803421,0.0006726658767329994,1538.4893219244452,664.189032254926,1.0014089568355806,1.780038808151842
"logmu[50-54, 2012]",-6.229669141286119,0.027157391965053335,0.0004958238727423087,3000.0,562.1481308274081,0.9992128502481068,3.471012992001629
"logmu[50-54, 2013]",-6.247795539570817,0.02496186969593118,0.0005492596223330877,2063.266447208387,658.2242191241608,0.999074482620424,2.3872082147404514
"logmu[50-54, 2014]",-6.24474641600916,0.02490168576830628,0.0005426777881571476,2136.178398612858,617.6845957004309,0.9990309285264272,2.4715676582728214
"logmu[50-54, 2015]",-6.238669856769402,0.023767558900342513,0.0007065730768489603,1122.2075544283505,690.1726307190701,0.999310883010797,1.29839900038106
"logmu[50-54, 2016]",-6.318771577650077,0.02788387964247195,0.0006769603787266292,1703.5046924832266,489.2153730513827,1.0054908604657957,1.9709623065150064
"logmu[50-54, 2017]",-6.18926279961461,0.024941773615456384,0.0005147703477724288,2333.398277647489,661.0560951120971,0.9990021389594342,2.699751912409553
"logmu[55-59, 1997]",-4.719994848033211,0.02207648407046366,0.00041520960627900946,2818.673355194283,803.2636679990873,1.000703818176842,3.2612172786960594
"logmu[55-59, 1998]",-4.756704555847671,0.02094463244965286,0.0007176417491884629,840.0248174637456,730.076085158543,1.0004492588717613,0.971912351673486
"logmu[55-59, 1999]",-4.893543329401847,0.02237501430349157,0.0006241351812119796,1303.3724733838728,819.1360300407263,0.9995320462556123,1.5080075961775732
"logmu[55-59, 2000]",-5.032630525950602,0.02207883057182123,0.0005563178566579897,1543.0525736871532,707.5976988950104,0.9991219859105793,1.7853185102032199
"logmu[55-59, 2001]",-5.119482907857725,0.02070368143480881,0.0004762471329154891,1906.3530437692107,723.6072402627083,1.0026267034691994,2.2056587274215933
"logmu[55-59, 2002]",-5.170158590656493,0.020353509288141253,0.0004194538594723675,2406.0813373964406,613.9834024727744,1.002018484915302,2.7838465273052333
"logmu[55-59, 2003]",-5.185846303620739,0.021183931028485647,0.0006348920222326305,1119.078492273063,606.4150028916041,0.999640756962523,1.2947786619164652
"logmu[55-59, 2004]",-5.220235932767262,0.02068866189198694,0.0004759684994182146,1895.587943947356,646.8239041500976,0.9999561457391513,2.1932034603076427
"logmu[55-59, 2005]",-5.234702819214139,0.020788692588921943,0.0005225127911990056,1597.9842165688076,508.8929867987352,0.9994079198088363,1.8488746589079585
"logmu[55-59, 2006]",-5.315450067956963,0.022153308953313387,0.0005280139056835766,1774.4761858136512,625.2736567869176,1.0026346852889398,2.0530766316522264
"logmu[55-59, 2007]",-5.442853710895525,0.022786940903582107,0.000509072098480701,1985.3459749802776,704.4353377012833,1.0138965812048046,2.2970538909248948
"logmu[55-59, 2008]",-5.532841179740414,0.022814024312595712,0.000504120592797071,2076.981373842836,518.2923315374427,0.9991814397746469,2.403076444251292
"logmu[55-59, 2009]",-5.613329609145938,0.022242562832135077,0.0005175741023102403,1822.6820300471588,801.6381455634869,0.9990362575162688,2.108851002193864
"logmu[55-59, 2010]",-5.7387264941706215,0.02277041144384504,0.0005959394634989036,1465.4163442072122,766.5140483648468,0.999079947842125,1.6954930564782549
"logmu[55-59, 2011]",-5.792986761241788,0.022167315883448578,0.0005609638765083277,1562.9782132167988,910.3263397854753,1.0001870678285185,1.8083725614303336
