parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
"logmu[25-29, 2003]",-5.257389756583724,0.020242612044882,0.0005652085633162108,1292.4886723252703,806.8491371044946,1.0008562491443262,1.9296549467907285
"logmu[25-29, 2004]",-5.357095361280072,0.022617077580139994,0.0007575581991201855,892.5552859729191,762.3618284376425,1.0030016150068042,1.3325638821756831
"logmu[25-29, 2005]",-5.299613810572824,0.022921591294440685,0.0006723869700068549,1165.9785565982513,677.9194354298229,1.0003515915493462,1.7407783431818777
"logmu[25-29, 2006]",-5.302888336420878,0.021589702307595028,0.0006362143121590242,1165.1501210492509,591.6527383760716,1.000671728692802,1.7395415085469172
"logmu[25-29, 2007]",-5.685870379022565,0.024936805646288203,0.0008512211119280926,865.6396586761385,542.6914214583802,1.0138603554773906,1.2923794887095736
"logmu[25-29, 2008]",-5.608860685423812,0.023960483872670368,0.000734188843370213,1045.4219756644484,738.9199397437185,1.0007486652321207,1.5607902258790247
"logmu[25-29, 2009]",-5.843043742524913,0.02524305763501798,0.0008213156833618765,948.9670159037906,709.3553931487692,1.0006683568196442,1.4167852576112538
"logmu[25-29, 2010]",-6.117957976599557,0.0265791590624779,0.0007593348812075858,1217.0849934444589,785.1866342746536,0.9995969216581626,1.8170790418144722
"logmu[25-29, 2011]",-6.2447812342101585,0.027592578726224632,0.0007878408232620779,1225.1328772485078,614.557523447333,0.9995353135853928,1.8290943415429728
"logmu[25-29, 2012]",-6.37776313605947,0.029951585741175613,0.0009514423766641963,986.2682186765192,753.4966396406176,0.9998458357369674,1.4724750690524215
"logmu[25-29, 2013]",-6.449385568471364,0.02948284548375185,0.0009056022446727575,1074.8625316821733,577.0109605943509,1.0005477157254479,1.6047442780670933
"logmu[25-29, 2014]",-6.381368969408424,0.030938920267355757,0.001073769134094615,837.1955656332835,741.8546392060529,0.9995416143725895,1.2499131321198673
"logmu[25-29, 2015]",-6.299923911433495,0.030133999040046978,0.0008144889879173688,1372.8296657160436,821.6198845309219,1.0017127018762555,2.0496021452815882
"logmu[25-29, 2016]",-6.116115433301731,0.029135209804754772,0.0008019123826979273,1307.275649042317,623.4920173239469,0.9995018917604527,1.9517315524748573
"logmu[25-29, 2017]",-5.834967796200466,0.029451132437879453,0.0007229104640854008,1672.3267552002176,694.8928127546866,0.9990739188311626,2.4967441997127775
"logmu[30-34, 1997]",-5.54857513334526,0.020165946109422028,0.0006296230623814104,1024.9724992103838,718.3514045011308,1.0011330995045293,1.5302596423282426
"logmu[30-34, 1998]",-5.469947500213296,0.020688780448770414,0.0006894374035337083,901.9658191907897,679.6304456244357,0.9996020539670794,1.34661358517473
"logmu[30-34, 1999]",-5.36159030383447,0.021039531742273816,0.0006181107681532792,1152.4894938098564,770.8007136796958,1.00753226734446,1.7206394922236186
"logmu[30-34, 2000]",-5.3066195764267485,0.020782204018185747,0.000518781319417554,1564.1859806510508,593.7794732396734,1.0044906147190593,2.33529258700103
"logmu[30-34, 2001]",-5.225826733416872,0.02088133977747989,0.0005591829168822724,1430.529654810635,775.8323588556947,0.9994760745920451,2.1357468611078705
"logmu[30-34, 2002]",-5.370578486761404,0.020966435781529312,0.0005758135948675771,1328.9380053207447,554.0879861954755,1.0017781063839257,1.9840729368497074
"logmu[30-34, 2003]",-5.419043725494623,0.02164427337881125,0.0007699700430671635,794.1461314700227,656.4671762555661,0.9990175854805279,1.1856413474857872
"logmu[30-34, 2004]",-5.5710711535185915,0.023105291598896256,0.00074042436161434,969.1037854312082,799.6929573448463,1.0038737884879456,1.446848977133886
"logmu[30-34, 2005]",-5.5354999549565695,0.022364273327260258,0.0006104336430688366,1344.1186044954375,500.32123767429636,1.0000049410158602,2.0067372115315063
"logmu[30-34, 2006]",-5.589908032188601,0.023148441226041958,0.0006844749414067755,1144.866434286846,662.9168465461224,0.9995611342136429,1.7092584450754118
"logmu[30-34, 2007]",-5.857235140459642,0.025791450361567953,0.0007391115711596226,1209.6632770815615,709.29096012677,0.9991100571054037,1.8059985952310778
"logmu[30-34, 2008]",-5.8709551945919,0.025602249370998763,0.0006762513615883611,1406.9566561619072,696.2342125635108,1.000905415686135,2.1005529329697046
"logmu[30-34, 2009]",-5.964318209308744,0.025203876952389955,0.0009555162000154102,687.7648978964318,659.8522532273707,1.0022824260901164,1.026816687737188
"logmu[30-34, 2010]",-6.114021578540529,0.027960943999139228,0.000907478438793629,946.9135291473077,698.6066620672927,1.002383420517362,1.4137194505657749
"logmu[30-34, 2011]",-6.247779458008081,0.02734115502410938,0.0008579519900593591,1018.0638278867535,648.516965713022,0.999399824807849,1.51994515982573
"logmu[30-34, 2012]",-6.297470424948053,0.027367999578166068,0.0009547995008531028,846.751874409495,484.261007557458,1.0011553467171492,1.2641804745716203
"logmu[30-34, 2013]",-6.375226297960163,0.028967695854541866,0.0009984844881643802,839.8933217162269,643.8293118086013,1.0008849294240656,1.2539408179960778
"logmu[30-34, 2014]",-6.308901051826692,0.02875924660241099,0.0009557418908152526,921.1667527102118,581.4088970708192,1.000674307187426,1.3752801237232615
"logmu[30-34, 2015]",-6.260038247278223,0.030255558344991985,0.0011286519822168906,724.1306823915754,645.8307390316431,1.0008022891295332,1.0811099418658552
"logmu[30-34, 2016]",-6.195644447560956,0.031807461646202954,0.0008732031628207589,1322.9660372118394,691.7834426693123,0.9996947801946803,1.9751569300403842
"logmu[30-34, 2017]",-5.885378686636528,0.028354179940218247,0.0008155353019691332,1210.4800393111302,742.6618523412213,1.0016198493307318,1.8072180018768655
"logmu[35-39, 1997]",-5.566853971202466,0.021594155489986337,0.0004994113733506741,1913.8416885929282,699.6499560406118,1.0048243458481496,2.8573202696806796
"logmu[35-39, 1998]",-5.527565833453834,0.022361835870010748,0.0008100688832395281,765.1014578042989,694.2048177891506,0.9999642728628704,1.1422783382640849
"logmu[35-39, 1999]",-5.418879002101023,0.022210796337503426,0.000712909117548851,957.5312706774829,744.2153583109724,1.0035312330865722,1.4295714869558407
"logmu[35-39, 2000]",-5.405765362713816,0.020690276504261723,0.000626494315627832,1083.5757393761658,612.0844752755587,0.9990389112004318,1.617752890590466
"logmu[35-39, 2001]",-5.363139453719302,0.021267845289756455,0.0006325351059689961,1125.566855671624,662.0403341566473,0.9994509133895941,1.680444631737427
"logmu[35-39, 2002]",-5.495440514209164,0.021019938484762128,0.0006509858168852562,1035.378356204646,827.1693302093307,0.9999288733413637,1.5457953401293305
"logmu[35-39, 2003]",-5.541307941101837,0.0218002379130363,0.0006272148480011613,1206.517560728555,713.1739422293776,0.9994874160841788,1.801302115291444
"logmu[35-39, 2004]",-5.629711638731088,0.0213835371841182,0.0006832948552781599,994.5944891866538,662.7787923893653,1.003635102599866,1.4849059935334028
"logmu[35-39, 2005]",-5.634371203921651,0.023016293023873438,0.000547842102527201,1756.8301835405275,818.2162657732028,0.9993481968273646,2.6229058149045725
"logmu[35-39, 2006]",-5.692648799758172,0.023423493171833676,0.0009250929507621047,649.922747829454,657.1710408735551,1.0008661463352864,0.9703192548099278
"logmu[35-39, 2007]",-5.966393289656429,0.024365743916018628,0.0007421429320257501,1078.750031715752,637.9853327876754,0.999304028135277,1.6105482234563773
"logmu[35-39, 2008]",-5.980163107663261,0.02472148291081435,0.0009439083183463878,690.9640121758611,681.9046003745821,1.0019173404055348,1.031592889515068
"logmu[35-39, 2009]",-6.1394603647979835,0.02681359052492384,0.0008431053987398588,1023.8000802371819,681.5830693830648,1.0007793467767545,1.528509248595754
"logmu[35-39, 2010]",-6.229556295775134,0.025718514587815895,0.0007510967697277946,1176.814319262363,767.7529819360641,0.999257203318573,1.75695587995629
"logmu[35-39, 2011]",-6.41373580465391,0.028661230722520525,0.0008166732115530593,1225.4912936684411,690.0294462595631,1.015018713083692,1.8296294487609657
"logmu[35-39, 2012]",-6.510506247065317,0.030136450888170872,0.0008918349455376388,1144.281359978461,724.6224660769125,1.0001595382011264,1.7083849430033324
"logmu[35-39, 2013]",-6.530527147455581,0.029611570553228668,0.0012036598825214185,607.0300359768311,519.1265749251933,1.0000340905046259,0.9062814528702187
"logmu[35-39, 2014]",-6.428561624354163,0.0302131676465148,0.0011150377035700912,736.6089235495974,665.5975097412884,1.004972976725115,1.0997396600934863
"logmu[35-39, 2015]",-6.334629326953691,0.029736575733359284,0.0010841827200118778,753.5880689535682,609.0817873434335,0.9994563910742043,1.1250891216575145
"logmu[35-39, 2016]",-6.2539004929089295,0.030320775298591784,0.0011959203005964935,668.2363638880174,660.7247265138067,0.9996567659424991,0.9976610494250062
"logmu[35-39, 2017]",-5.959967047973061,0.026913685261538752,0.0008037613072229576,1123.826740666352,675.2338119740878,0.9996050408075005,1.6778466812874113
"logmu[40-44, 1997]",-5.4255272241672445,0.022778810225754894,0.0007121886678388387,1022.8107483956672,639.4753182246234,1.0007780730843743,1.5270321996104337
"logmu[40-44, 1998]",-5.329121438254979,0.02094727124319402,0.000703501720733853,899.0340893751996,448.1768972473818,0.9993254339197108,1.3422365820624864
"logmu[40-44, 1999]",-5.336847996893809,0.021967523986157804,0.0005936503666191574,1345.928048949759,589.7162136336032,1.0002491913056686,2.0094386692053616
"logmu[40-44, 2000]",-5.322074663070932,0.020032855499257297,0.0005585485067277245,1288.9780906158992,518.7717969159143,1.0021933247096177,1.9244137315238947
"logmu[40-44, 2001]",-5.376767129241779,0.020904892989264137,0.0006778246021607755,957.5076267669027,550.3265527904684,0.9997416178272254,1.4295361871578698
"logmu[40-44, 2002]",-5.471105262736925,0.022320962973957727,0.0007300172715584642,940.572478778831,719.1350967843958,1.0008336435191472,1.4042524126927336
"logmu[40-44, 2003]",-5.496345246684537,0.021754229646923123,0.000735772830527458,870.3653795409922,641.3396609912984,0.9997078191838842,1.2994348779282747
"logmu[40-44, 2004]",-5.572236452468835,0.023011811814466356,0.0007485602142656227,960.8018126470934,763.7080166903831,1.00184660739812,1.4344543285818268
"logmu[40-44, 2005]",-5.588767642841276,0.02395702039813702,0.0007067687249022354,1180.5499037633836,621.0526040276138,1.0027071780237793,1.762533019056922
"logmu[40-44, 2006]",-5.59756078655011,0.02282353439579681,0.0007256364307925649,994.772211319066,767.4708946159524,1.0002545757902637,1.4851713284638408
"logmu[40-44, 2007]",-5.869994315405155,0.02754211663992221,0.0007606528766635157,1317.410590725064,691.316854936154,0.9990811853309415,1.9668627801384346
"logmu[40-44, 2008]",-5.861407089228522,0.02622330385344888,0.0006377200564061246,1677.2753866352962,612.6041210943634,1.0012049438557509,2.5041323891282903
"logmu[40-44, 2009]",-5.968272948590682,0.026925059858371053,0.0008877926772838537,934.6150858142452,653.8533088909918,0.9995317690119635,1.3953581662283465
"logmu[40-44, 2010]",-6.134999261391257,0.02670173072218477,0.0007699497397120235,1194.2605675478783,645.8307390316436,0.9992135857087938,1.78300271504887
"logmu[40-44, 2011]",-6.245162212181055,0.028397025706110513,0.0009093975226887119,961.1087518477718,651.9649264562523,1.0009731190296212,1.434912581531841
"logmu[40-44, 2012]",-6.283988337451519,0.02757498170000124,0.0008910540066130147,953.9104757769414,778.5585017297116,0.9998288468421143,1.4241657260074103
"logmu[40-44, 2013]",-6.4014130066812065,0.029246270177319827,0.000862171058931402,1149.5973370402683,646.8239041500976,0.9995618912180306,1.716321570730899
"logmu[40-44, 2014]",-6.348532695760693,0.027489366693388292,0.000817642243455459,1101.8654155785646,607.3908535837438,1.0001823198109132,1.645058943567832
"logmu[40-44, 2015]",-6.303657481823788,0.02901762805584596,0.0008557204391887909,1157.314950919925,584.8949741200743,1.0026446638302509,1.7278437852919812
"logmu[40-44, 2016]",-6.212998864939147,0.02888124103140369,0.0008424246118274327,1183.071762199307,819.5145588338759,0.9992671728125535,1.766298093916132
"logmu[40-44, 2017]",-6.042692420677926,0.028195209971485155,0.0009220309778700271,935.435760911249,827.481600474708,1.0036074439840883,1.3965834146924527
"logmu[45-49, 1997]",-5.1167953507222155,0.021889047753035584,0.0005761462538643685,1478.5492490674349,581.9968897943482,1.006519266195914,2.2074389769341654
